t,S_a,I_a,S_h,I_h,R_h
1.931931931931932195e+04,4.998846467246271641e+04,7.769267142432252626e+01,3.683697221650829888e+05,2.205381001845348621e+01,2.434290495986094538e+04
1.941941941941942059e+04,4.998846500147706683e+04,7.769030891774299619e+01,3.695375842670933926e+05,2.207982833218207830e+01,2.446827275239181836e+04
1.951951951951951924e+04,4.998846532872015086e+04,7.768795913880674675e+01,3.707004259065797669e+05,2.210567659713884936e+01,2.459340990422339382e+04
1.961961961961962152e+04,4.998846565420160914e+04,7.768562201812767398e+01,3.718582697211425402e+05,2.213135638705547947e+01,2.471831561968452661e+04
1.971971971971972016e+04,4.998846597793099500e+04,7.768329748689470193e+01,3.730111381763371173e+05,2.215686923285455379e+01,2.484298912982466209e+04
1.981981981981982244e+04,4.998846629991783993e+04,7.768098547663626618e+01,3.741590536329993047e+05,2.218221665522991159e+01,2.496742968475556700e+04
1.991991991991992109e+04,4.998846662017160270e+04,7.767868591928159105e+01,3.753020383326109732e+05,2.220740015672202716e+01,2.509163655253164325e+04
2.002002002002001973e+04,4.998846693870171293e+04,7.767639874692923740e+01,3.764401144684936153e+05,2.223242125471067965e+01,2.521560900622998815e+04
2.012012012012012201e+04,4.998846725551749842e+04,7.767412389244481119e+01,3.775733039991575060e+05,2.225728139568565211e+01,2.533934636036403754e+04
2.022022022022022065e+04,4.998846757062827965e+04,7.767186128886250174e+01,3.787016288352098200e+05,2.228198202776412629e+01,2.546284793430989521e+04
2.032032032032032294e+04,4.998846788404332619e+04,7.766961086938685810e+01,3.798251108388853609e+05,2.230652459014488187e+01,2.558611305231301594e+04
2.042042042042042158e+04,4.998846819577183487e+04,7.766737256792325184e+01,3.809437716581655550e+05,2.233091048603725426e+01,2.570914107625403267e+04
2.052052052052052022e+04,4.998846850582296611e+04,7.766514631857064899e+01,3.820576328861508518e+05,2.235514110887955397e+01,2.583193137335099163e+04
2.062062062062062250e+04,4.998846881420582940e+04,7.766293205572290503e+01,3.831667160294842324e+05,2.237921783720868874e+01,2.595448332230759479e+04
2.072072072072072115e+04,4.998846912092947605e+04,7.766072971426038407e+01,3.842710424465248361e+05,2.240314202405720323e+01,2.607679632752796897e+04
2.082082082082082343e+04,4.998846942600292823e+04,7.765853922935627907e+01,3.853706334123314591e+05,2.242691501336945237e+01,2.619886980155930723e+04
2.092092092092092207e+04,4.998846972943514265e+04,7.765636053654556292e+01,3.864655100939559052e+05,2.245053813056218672e+01,2.632070317335450818e+04
2.102102102102102072e+04,4.998847003123501781e+04,7.765419357174998538e+01,3.875556935398040223e+05,2.247401267530388580e+01,2.644229589339677113e+04
2.112112112112112300e+04,4.998847033141143038e+04,7.765203827123880842e+01,3.886412046963545145e+05,2.249733993286161393e+01,2.656364742564663902e+04
2.122122122122122164e+04,4.998847062997316971e+04,7.764989457162837994e+01,3.897220644082644139e+05,2.252052117622470462e+01,2.668475724739661018e+04
2.132132132132132392e+04,4.998847092692901788e+04,7.764776240983459843e+01,3.907982934385639965e+05,2.254355768721580588e+01,2.680562483920387604e+04
2.142142142142142256e+04,4.998847122228768421e+04,7.764564172321991009e+01,3.918699124063508934e+05,2.256645069135669246e+01,2.692624971595101670e+04
2.152152152152152485e+04,4.998847151605781983e+04,7.764353244947126598e+01,3.929369418385134777e+05,2.258920141193954478e+01,2.704663140106091669e+04
2.162162162162162349e+04,4.998847180824804673e+04,7.764143452663310541e+01,3.939994021557479282e+05,2.261181105540958214e+01,2.716676943346734333e+04
2.172172172172172213e+04,4.998847209886695055e+04,7.763934789293431038e+01,3.950573137342345435e+05,2.263428084103500382e+01,2.728666334564849967e+04
2.182182182182182441e+04,4.998847238792304415e+04,7.763727248712287121e+01,3.961106967863569153e+05,2.265661194352570362e+01,2.740631270610992215e+04
2.192192192192192306e+04,4.998847267542479676e+04,7.763520824828019329e+01,3.971595714268850861e+05,2.267880552487138601e+01,2.752571709581273171e+04
2.202202202202202534e+04,4.998847296138063393e+04,7.763315511581814121e+01,3.982039576740252669e+05,2.270086273484656658e+01,2.764487610779978422e+04
2.212212212212212398e+04,4.998847324579894484e+04,7.763111302938162339e+01,3.992438754818353918e+05,2.272278472161975316e+01,2.776378933753125239e+04
2.222222222222222263e+04,4.998847352868807502e+04,7.762908192893164028e+01,4.002793447122618090e+05,2.274457262182701101e+01,2.788245639151387877e+04
2.232232232232232491e+04,4.998847381005629722e+04,7.762706175493786986e+01,4.013103850702855270e+05,2.276622753755039952e+01,2.800087690731399198e+04
2.242242242242242355e+04,4.998847408991186239e+04,7.762505244813499417e+01,4.023370161859755171e+05,2.278775056544513689e+01,2.811905052823676306e+04
2.252252252252252583e+04,4.998847436826295598e+04,7.762305394959125238e+01,4.033592575913293986e+05,2.280914278848644727e+01,2.823697691051247966e+04
2.262262262262262448e+04,4.998847464511777071e+04,7.762106620041330984e+01,4.043771288170404732e+05,2.283040530907860344e+01,2.835465569496667376e+04
2.272272272272272312e+04,4.998847492048438289e+04,7.761908914245444180e+01,4.053906491603240720e+05,2.285153916961634835e+01,2.847208657499201945e+04
2.282282282282282540e+04,4.998847519437086157e+04,7.761712271773107830e+01,4.063998378761917120e+05,2.287254541792968965e+01,2.858926924055026029e+04
2.292292292292292404e+04,4.998847546678521758e+04,7.761516686859633296e+01,4.074047141205779044e+05,2.289342508782455710e+01,2.870620339482265990e+04
2.302302302302302633e+04,4.998847573773545446e+04,7.761322153748302810e+01,4.084052970330006210e+05,2.291417922569392474e+01,2.882288873030389732e+04
2.312312312312312497e+04,4.998847600722950301e+04,7.761128666741237225e+01,4.094016055729479413e+05,2.293480883788745217e+01,2.893932497611291546e+04
2.322322322322322361e+04,4.998847627527523582e+04,7.760936220171497268e+01,4.103936586096257088e+05,2.295531491960277393e+01,2.905551187203755762e+04
2.332332332332332589e+04,4.998847654188048909e+04,7.760744808399275030e+01,4.113814749342385912e+05,2.297569845885137241e+01,2.917144916498047314e+04
2.342342342342342454e+04,4.998847680705307721e+04,7.760554425816224011e+01,4.123650732460742001e+05,2.299596043199489159e+01,2.928713661298097577e+04
2.352352352352352682e+04,4.998847707080074179e+04,7.760365066845166382e+01,4.133444721534312703e+05,2.301610180405804229e+01,2.940257398494402878e+04
2.362362362362362546e+04,4.998847733313120261e+04,7.760176725934529429e+01,4.143196901903236867e+05,2.303612353905142740e+01,2.951776105604675104e+04
2.372372372372372411e+04,4.998847759405215038e+04,7.759989397559589008e+01,4.152907458128180588e+05,2.305602659737112603e+01,2.963269760872541519e+04
2.382382382382382639e+04,4.998847785357119574e+04,7.759803076237781738e+01,4.162576573534852359e+05,2.307581190662023118e+01,2.974738344513928678e+04
2.392392392392392503e+04,4.998847811169594206e+04,7.759617756510391473e+01,4.172204430760715040e+05,2.309548039602341163e+01,2.986181837217390785e+04
2.402402402402402731e+04,4.998847836843393452e+04,7.759433432947925269e+01,4.181791211595478817e+05,2.311503298602909240e+01,2.997600220579517190e+04
2.412412412412412596e+04,4.998847862379268190e+04,7.759250100149799323e+01,4.191337096991417347e+05,2.313447058868787209e+01,3.008993477074997281e+04
2.422422422422422460e+04,4.998847887777965661e+04,7.759067752744009283e+01,4.200842267073653638e+05,2.315379410802843907e+01,3.020361590026801423e+04
2.432432432432432688e+04,4.998847913040225103e+04,7.758886385415129894e+01,4.210306900167320273e+05,2.317300437147901704e+01,3.031704546640991975e+04
2.442442442442442552e+04,4.998847938166786480e+04,7.758705992837501242e+01,4.219731175117125385e+05,2.319210229221223685e+01,3.043022330778308242e+04
2.452452452452452781e+04,4.998847963158385392e+04,7.758526569728667255e+01,4.229115269430713961e+05,2.321108873857848920e+01,3.054314928743995915e+04
2.462462462462462645e+04,4.998847988015751616e+04,7.758348110834396039e+01,4.238459359798074584e+05,2.322996457019083394e+01,3.065582327670922314e+04
2.472472472472472509e+04,4.998848012739612022e+04,7.758170610928419819e+01,4.247763622099710628e+05,2.324873063815267216e+01,3.076824515496346794e+04
2.482482482482482737e+04,4.998848037330690568e+04,7.757994064812184831e+01,4.257028231414808542e+05,2.326738778528540053e+01,3.088041480938690074e+04
2.492492492492492602e+04,4.998848061789702479e+04,7.757818467335280843e+01,4.266253361325577716e+05,2.328593682874070581e+01,3.099233215663362716e+04
2.502502502502502830e+04,4.998848086117361527e+04,7.757643813365666574e+01,4.275439184929479961e+05,2.330437858535767148e+01,3.110399711136698534e+04
2.512512512512512694e+04,4.998848110314380756e+04,7.757470097783719609e+01,4.284585875040935935e+05,2.332271387673426588e+01,3.121540958000772662e+04
2.522522522522522559e+04,4.998848134381465206e+04,7.757297315507734936e+01,4.293693603323507705e+05,2.334094350753093750e+01,3.132656948774684861e+04
2.532532532532532787e+04,4.998848158319319191e+04,7.757125461483740025e+01,4.302762540635712794e+05,2.335906827414869724e+01,3.143747676781185146e+04
2.542542542542542651e+04,4.998848182128641929e+04,7.756954530685325722e+01,4.311792857036294881e+05,2.337708896488436494e+01,3.154813136132445652e+04
2.552552552552552879e+04,4.998848205810126819e+04,7.756784518115769345e+01,4.320784721708341385e+05,2.339500635876778389e+01,3.165853321987085656e+04
2.562562562562562744e+04,4.998848229364465078e+04,7.756615418815142959e+01,4.329738302708080155e+05,2.341282122155226020e+01,3.176868231393096357e+04
2.572572572572572608e+04,4.998848252792344283e+04,7.756447227834686942e+01,4.338653767867500428e+05,2.343053432044140294e+01,3.187857860274622726e+04
2.582582582582582836e+04,4.998848276094448374e+04,7.756279940259581451e+01,4.347531283990759403e+05,2.344814641110940556e+01,3.198822206121038471e+04
2.592592592592592700e+04,4.998848299271457654e+04,7.756113551202189171e+01,4.356371017091525719e+05,2.346565824162478009e+01,3.209761267197114648e+04
2.602602602602602929e+04,4.998848322324046603e+04,7.755948055801917462e+01,4.365173132397118025e+05,2.348307055258706555e+01,3.220675042532602674e+04
2.612612612612612793e+04,4.998848345252888976e+04,7.755783449225074833e+01,4.373937794352638302e+05,2.350038407726352574e+01,3.231563531911811879e+04
2.622622622622622657e+04,4.998848368058652704e+04,7.755619726660394520e+01,4.382665166746341856e+05,2.351759953499727374e+01,3.242426735625139554e+04
2.632632632632632885e+04,4.998848390742003539e+04,7.755456883327566686e+01,4.391355412471427117e+05,2.353471764479458628e+01,3.253264654934517966e+04
2.642642642642642750e+04,4.998848413303603593e+04,7.755294914472447942e+01,4.400008693660326535e+05,2.355173911823766630e+01,3.264077291807415895e+04
2.652652652652652978e+04,4.998848435744109156e+04,7.755133815366251326e+01,4.408625171707246336e+05,2.356866465859990001e+01,3.274864648870283781e+04
2.662662662662662842e+04,4.998848458064175065e+04,7.754973581306195740e+01,4.417205007250355557e+05,2.358549496220082986e+01,3.285626729441231873e+04
2.672672672672672707e+04,4.998848480264451791e+04,7.754814207615356736e+01,4.425748360176270362e+05,2.360223071852331245e+01,3.296363537518917292e+04
2.682682682682682935e+04,4.998848502345586166e+04,7.754655689640287619e+01,4.434255389686363633e+05,2.361887260856344994e+01,3.307075077650119783e+04
2.692692692692692799e+04,4.998848524308222841e+04,7.754498022751994313e+01,4.442726254269729834e+05,2.363542130584880496e+01,3.317761354980481701e+04
2.702702702702703027e+04,4.998848546153000643e+04,7.754341202351970708e+01,4.451161111536045210e+05,2.365187748146199098e+01,3.328422375580211519e+04
2.712712712712712892e+04,4.998848567880556948e+04,7.754185223864263321e+01,4.459560118436092744e+05,2.366824179798187089e+01,3.339058146009004849e+04
2.722722722722722756e+04,4.998848589491524763e+04,7.754030082737892826e+01,4.467923431194838486e+05,2.368451491164222134e+01,3.349668673445082095e+04
2.732732732732732984e+04,4.998848610986532731e+04,7.753875774446689206e+01,4.476251205316100386e+05,2.370069747244371428e+01,3.360253965673716448e+04
2.742742742742742848e+04,4.998848632366208039e+04,7.753722294489141120e+01,4.484543595587217133e+05,2.371679012426585942e+01,3.370814031075766979e+04
2.752752752752753076e+04,4.998848653631172783e+04,7.753569638388228213e+01,4.492800756083717570e+05,2.373279350497901063e+01,3.381348878616208094e+04
2.762762762762762941e+04,4.998848674782046874e+04,7.753417801693936440e+01,4.501022840067015495e+05,2.374870824148135995e+01,3.391858518271802313e+04
2.772772772772772805e+04,4.998848695819445129e+04,7.753266779979772139e+01,4.509210000122229103e+05,2.376453495612767242e+01,3.402342960473036510e+04
2.782782782782783033e+04,4.998848716743980913e+04,7.753116568840049183e+01,4.517362388265472255e+05,2.378027427170949437e+01,3.412802215671401791e+04
2.792792792792792898e+04,4.998848737556263950e+04,7.752967163894975045e+01,4.525480155738104950e+05,2.379592680158497586e+01,3.423236295191688259e+04
2.802802802802803126e+04,4.998848758256898873e+04,7.752818560788563218e+01,4.533563453088716487e+05,2.381149315345854234e+01,3.433645210903145198e+04
2.812812812812812990e+04,4.998848778846489586e+04,7.752670755188482588e+01,4.541612430177559727e+05,2.382697392948168513e+01,3.444028975208982592e+04
2.822822822822822855e+04,4.998848799325634900e+04,7.752523742785895422e+01,4.549627236180983018e+05,2.384236972635373064e+01,3.454387601035868283e+04
2.832832832832833083e+04,4.998848819694931444e+04,7.752377519295318109e+01,4.557608019595866208e+05,2.385768113542265922e+01,3.464721101823428762e+04
2.842842842842842947e+04,4.998848839954971481e+04,7.752232080461911323e+01,4.565554927976038307e+05,2.387290873154850956e+01,3.475029492474652216e+04
2.852852852852853175e+04,4.998848860106343636e+04,7.752087422048590781e+01,4.573468108394823503e+05,2.388805309241194408e+01,3.485312787702933565e+04
2.862862862862863039e+04,4.998848880149635079e+04,7.751943539837282060e+01,4.581347707398539642e+05,2.390311479647949255e+01,3.495571002204182878e+04
2.872872872872872904e+04,4.998848900085428613e+04,7.751800429636236345e+01,4.589193870742837316e+05,2.391809441186351748e+01,3.505804151607526728e+04
2.882882882882883132e+04,4.998848919914304861e+04,7.751658087276521769e+01,4.597006743517463328e+05,2.393299250146824875e+01,3.516012252033391269e+04
2.892892892892892996e+04,4.998848939636840805e+04,7.751516508611886991e+01,4.604786470150224632e+05,2.394780962307096317e+01,3.526195320084670675e+04
2.902902902902903224e+04,4.998848959253609792e+04,7.751375689518616241e+01,4.612533194410959841e+05,2.396254632940318174e+01,3.536353372837909410e+04
2.912912912912913089e+04,4.998848978765182255e+04,7.751235625895395742e+01,4.620247059415499680e+05,2.397720316823184206e+01,3.546486427834473579e+04
2.922922922922922953e+04,4.998848998172124993e+04,7.751096313669923177e+01,4.627928207391316537e+05,2.399178068312975043e+01,3.556594503936097317e+04
2.932932932932933181e+04,4.998849017475002620e+04,7.750957748785062051e+01,4.635576780165246455e+05,2.400627941215763883e+01,3.566677619561508618e+04
2.942942942942943046e+04,4.998849036674376111e+04,7.750819927205331794e+01,4.643192918933070032e+05,2.402069988862324834e+01,3.576735793527699570e+04
2.952952952952953274e+04,4.998849055770803534e+04,7.750682844919029435e+01,4.650776764184185886e+05,2.403504264139182567e+01,3.586769045328693028e+04
2.962962962962963138e+04,4.998849074764840771e+04,7.750546497936326773e+01,4.658328455767504056e+05,2.404930819478821036e+01,3.596777394902111701e+04
2.972972972972973002e+04,4.998849093657040066e+04,7.750410882289141057e+01,4.665848132895072340e+05,2.406349706867900196e+01,3.606760862621585693e+04
2.982982982982983231e+04,4.998849112447949301e+04,7.750275994031004245e+01,4.673335934145700885e+05,2.407760977855471296e+01,3.616719469289171684e+04
2.992992992992993095e+04,4.998849131138115627e+04,7.750141829236932267e+01,4.680791997468586778e+05,2.409164683561196085e+01,3.626653236127756099e+04
3.003003003003003323e+04,4.998849149728081102e+04,7.750008384006876838e+01,4.688216460064114071e+05,2.410560870648520648e+01,3.636562185261893319e+04
3.013013013013013187e+04,4.998849168218387058e+04,7.749875654457481744e+01,4.695609458665636485e+05,2.411949590470794647e+01,3.646446338604123594e+04
3.023023023023023416e+04,4.998849186609569733e+04,7.749743636727559704e+01,4.702971129350892152e+05,2.413330892765185709e+01,3.656305718611698831e+04
3.033033033033033280e+04,4.998849204902163910e+04,7.749612326977397458e+01,4.710301607564873993e+05,2.414704826293008111e+01,3.666140348202475434e+04
3.043043043043043144e+04,4.998849223096700734e+04,7.749481721388198707e+01,4.717601028138334514e+05,2.416071439336841564e+01,3.675950250688153756e+04
3.053053053053053372e+04,4.998849241193709167e+04,7.749351816161944839e+01,4.724869525291266036e+05,2.417430779703893862e+01,3.685735449767274986e+04
3.063063063063063237e+04,4.998849259193713806e+04,7.749222607521279826e+01,4.732107232636374538e+05,2.418782894729364941e+01,3.695495969518219499e+04
3.073073073073073465e+04,4.998849277097238519e+04,7.749094091709382326e+01,4.739314283182559884e+05,2.420127831279810238e+01,3.705231834392210294e+04
3.083083083083083329e+04,4.998849294904802082e+04,7.748966264990417585e+01,4.746490809316000086e+05,2.421465663682828406e+01,3.714943069287064282e+04
3.093093093093093194e+04,4.998849312616922543e+04,7.748839123648969007e+01,4.753636942824699800e+05,2.422796428827686199e+01,3.724629699481229181e+04
3.103103103103103422e+04,4.998849330234113586e+04,7.748712663990269789e+01,4.760752814892994938e+05,2.424120116857276841e+01,3.734291750614545890e+04
3.113113113113113286e+04,4.998849347756885982e+04,7.748586882340489979e+01,4.767838556081494316e+05,2.425436822459219854e+01,3.743929248658429424e+04
3.123123123123123514e+04,4.998849365185748320e+04,7.748461775044410160e+01,4.774894296404756606e+05,2.426746599649372627e+01,3.753542219916525937e+04
3.133133133133133379e+04,4.998849382521207008e+04,7.748337338465616142e+01,4.781920165324119153e+05,2.428049470225042938e+01,3.763130691027832654e+04
3.143143143143143243e+04,4.998849399763766269e+04,7.748213568989883981e+01,4.788916291644356097e+05,2.429345480108049671e+01,3.772694689012162416e+04
3.153153153153153471e+04,4.998849416913923051e+04,7.748090463029427610e+01,4.795882803388966713e+05,2.430634682625437648e+01,3.782234241342193855e+04
3.163163163163163335e+04,4.998849433972177940e+04,7.747968016997403140e+01,4.802819828553800471e+05,2.431917119836685259e+01,3.791749375504779164e+04
3.173173173173173564e+04,4.998849450939025701e+04,7.747846227337974767e+01,4.809727494218791253e+05,2.433192832444495579e+01,3.801240119515862898e+04
3.183183183183183428e+04,4.998849467814956733e+04,7.747725090519791991e+01,4.816605926739139832e+05,2.434461864681497545e+01,3.810706501795348595e+04
3.193193193193193292e+04,4.998849484600463620e+04,7.747604603009740742e+01,4.823455252522196970e+05,2.435724259644972278e+01,3.820148550733306911e+04
3.203203203203203520e+04,4.998849501296030940e+04,7.747484761324804481e+01,4.830275596492750337e+05,2.436980059332456605e+01,3.829566295546603942e+04
3.213213213213213385e+04,4.998849517902136722e+04,7.747365562029872876e+01,4.837067082153251395e+05,2.438229305245141632e+01,3.838959766211270471e+04
3.223223223223223613e+04,4.998849534419259726e+04,7.747247001685779821e+01,4.843829833126969170e+05,2.439472038898930606e+01,3.848328992641642981e+04
3.233233233233233477e+04,4.998849550847891078e+04,7.747129076765855871e+01,4.850563975631412468e+05,2.440708303150213609e+01,3.857674003340324998e+04
3.243243243243243342e+04,4.998849567188514629e+04,7.747011783786389572e+01,4.857269634610537323e+05,2.441938140197314766e+01,3.866994827502960106e+04
3.253253253253253570e+04,4.998849583441573486e+04,7.746895119566310939e+01,4.863946926029701717e+05,2.443161585933700053e+01,3.876291499109371216e+04
3.263263263263263434e+04,4.998849599607557320e+04,7.746779080590047784e+01,4.870595975777935819e+05,2.444378683221335535e+01,3.885564046851624880e+04
3.273273273273273662e+04,4.998849615686945617e+04,7.746663663403296596e+01,4.877216907926789718e+05,2.445589473645931733e+01,3.894812500390221976e+04
3.283283283283283527e+04,4.998849631680207676e+04,7.746548864647968458e+01,4.883809843690556008e+05,2.446793996948570182e+01,3.904036890877061523e+04
3.293293293293293391e+04,4.998849647587769869e+04,7.746434681244144826e+01,4.890374896020302549e+05,2.447992287695257474e+01,3.913237253746532224e+04
3.303303303303303255e+04,4.998849663410125504e+04,7.746321109664623350e+01,4.896912191153945168e+05,2.449184388773257837e+01,3.922413617546996829e+04
3.313313313313313847e+04,4.998849679147740244e+04,7.746208146545838247e+01,4.903421850468474440e+05,2.450370340025544635e+01,3.931566013346034742e+04
3.323323323323323712e+04,4.998849694801045553e+04,7.746095788805818927e+01,4.909903986960204202e+05,2.451550176402339432e+01,3.940694476403358567e+04
3.333333333333333576e+04,4.998849710370508546e+04,7.745984033070197938e+01,4.916358722327565192e+05,2.452723937934277387e+01,3.949799037625759229e+04
3.343343343343343440e+04,4.998849725856581790e+04,7.745872876105185867e+01,4.922786174085233361e+05,2.453891662209461799e+01,3.958879730012799700e+04
3.353353353353353305e+04,4.998849741259725852e+04,7.745762314585293495e+01,4.929186462476993329e+05,2.455053388409284665e+01,3.967936585198906687e+04
3.363363363363363896e+04,4.998849756580337998e+04,7.745652345660043636e+01,4.935559693561544991e+05,2.456209147660652192e+01,3.976969641496070835e+04
3.373373373373373761e+04,4.998849771818893350e+04,7.745542965927450041e+01,4.941905989871235797e+05,2.457358980424506356e+01,3.985978929498088837e+04
3.383383383383383625e+04,4.998849786975843017e+04,7.745434172136093309e+01,4.948225469443512266e+05,2.458502924603224571e+01,3.994964481926317239e+04
3.393393393393393490e+04,4.998849802051629376e+04,7.745325961110256685e+01,4.954518248056776356e+05,2.459641016808714653e+01,4.003926332579822338e+04
3.403403403403403354e+04,4.998849817046690441e+04,7.745218329699123672e+01,4.960784440747686313e+05,2.460773293222973734e+01,4.012864515622939507e+04
3.413413413413413946e+04,4.998849831961462769e+04,7.745111274776779453e+01,4.967024161811156664e+05,2.461899789598087906e+01,4.021779065585271019e+04
3.423423423423423810e+04,4.998849846796376369e+04,7.745004793240788388e+01,4.973237524789945455e+05,2.463020540681341330e+01,4.030670016874915746e+04
3.433433433433433675e+04,4.998849861551859794e+04,7.744898882013566777e+01,4.979424642484700307e+05,2.464135580769873002e+01,4.039537404248111852e+04
3.443443443443443539e+04,4.998849876228338690e+04,7.744793538044666548e+01,4.985585626970710582e+05,2.465244944635619717e+01,4.048381263592387404e+04
3.453453453453453403e+04,4.998849890826234332e+04,7.744688758307307808e+01,4.991720589572501485e+05,2.466348666122609856e+01,4.057201630738880340e+04
3.463463463463463995e+04,4.998849905345963634e+04,7.744584539799573975e+01,4.997829640872561140e+05,2.467446778628678317e+01,4.065998541870206100e+04
3.473473473473473859e+04,4.998849919787941326e+04,7.744480879544407514e+01,5.003912890711337095e+05,2.468539315105467580e+01,4.074772033520463447e+04
3.483483483483483724e+04,4.998849934152581409e+04,7.744377774573869999e+01,5.009970448648713646e+05,2.469626308498336797e+01,4.083522142287508905e+04
3.493493493493493588e+04,4.998849948440327717e+04,7.744275221682823940e+01,5.016002431183570297e+05,2.470707798628516016e+01,4.092248900331692130e+04
3.503503503503503453e+04,4.998849962651574606e+04,7.744173218053930441e+01,5.022008943434876855e+05,2.471783814730327222e+01,4.100952346797367500e+04
3.513513513513514044e+04,4.998849976786730258e+04,7.744071760750915701e+01,5.027990093994248309e+05,2.472854389609612724e+01,4.109632518552592228e+04
3.523523523523523909e+04,4.998849990846199944e+04,7.743970846856018397e+01,5.033945990897355368e+05,2.473919555803421844e+01,4.118289452700872062e+04
3.533533533533533773e+04,4.998850004830388934e+04,7.743870473469986848e+01,5.039876741623930866e+05,2.474979345580012335e+01,4.126923186581167101e+04
3.543543543543543637e+04,4.998850018739717052e+04,7.743770637559946124e+01,5.045782457529639360e+05,2.476033795870758070e+01,4.135533754953053722e+04
3.553553553553553502e+04,4.998850032574579382e+04,7.743671336302098496e+01,5.051663243862793897e+05,2.477082937160482601e+01,4.144121196337452420e+04
3.563563563563564094e+04,4.998850046335374645e+04,7.743572566825756098e+01,5.057519207221003599e+05,2.478126801785417044e+01,4.152685548280654621e+04
3.573573573573573958e+04,4.998850060022500838e+04,7.743474326270957420e+01,5.063350453872801154e+05,2.479165422065461399e+01,4.161226848420312308e+04
3.583583583583583822e+04,4.998850073636354500e+04,7.743376611792814401e+01,5.069157089630757691e+05,2.480198830162983015e+01,4.169745134566032357e+04
3.593593593593593687e+04,4.998850087177330715e+04,7.743279420548267922e+01,5.074939220208103652e+05,2.481227052011183787e+01,4.178240444218520861e+04
3.603603603603603551e+04,4.998850100645821658e+04,7.743182749723371217e+01,5.080696950484592235e+05,2.482250119813031475e+01,4.186712815559456794e+04
3.613613613613614143e+04,4.998850114042218047e+04,7.743086596516972975e+01,5.086430384945320548e+05,2.483268064570195577e+01,4.195162286859811866e+04
3.623623623623624007e+04,4.998850127366906236e+04,7.742990958140998714e+01,5.092139627673373325e+05,2.484280916208258816e+01,4.203588896489759645e+04
3.633633633633633872e+04,4.998850140620273305e+04,7.742895831822104924e+01,5.097824782305293484e+05,2.485288704334876186e+01,4.211992682978728408e+04
3.643643643643643736e+04,4.998850153802701243e+04,7.742801214816670097e+01,5.103485951553483028e+05,2.486291456313619008e+01,4.220373685002756974e+04
3.653653653653653600e+04,4.998850166914571309e+04,7.742707104383697470e+01,5.109123238069450599e+05,2.487289200745449591e+01,4.228731941407337581e+04
3.663663663663664192e+04,4.998850179956264037e+04,7.742613497794501143e+01,5.114736744135040790e+05,2.488281966223460628e+01,4.237067491199250799e+04
3.673673673673674057e+04,4.998850192928155593e+04,7.742520392339331181e+01,5.120326571451665950e+05,2.489269780482836936e+01,4.245380373540980509e+04
3.683683683683683921e+04,4.998850205830621417e+04,7.742427785323637579e+01,5.125892821259158081e+05,2.490252670880187935e+01,4.253670627753865119e+04
3.693693693693693785e+04,4.998850218664034765e+04,7.742335674068428375e+01,5.131435594297798234e+05,2.491230673436331955e+01,4.261938293159801833e+04
3.703703703703703650e+04,4.998850231428765983e+04,7.742244055909817746e+01,5.136954990855951910e+05,2.492203821492228855e+01,4.270183409279823536e+04
3.713713713713714242e+04,4.998850244125184690e+04,7.742152928198905215e+01,5.142451110784332850e+05,2.493172142311481565e+01,4.278406015893572476e+04
3.723723723723724106e+04,4.998850256753656140e+04,7.742062288302146555e+01,5.147924053454930545e+05,2.494135666862037937e+01,4.286606152868071513e+04
3.733733733733733970e+04,4.998850269314546313e+04,7.741972133600260975e+01,5.153373917800870840e+05,2.495094420884797159e+01,4.294783860186122911e+04
3.743743743743743835e+04,4.998850281808218278e+04,7.741882461484127020e+01,5.158800802425891161e+05,2.496048418900117838e+01,4.302939177821760677e+04
3.753753753753753699e+04,4.998850294235032197e+04,7.741793269359092733e+01,5.164204805494740722e+05,2.496997698877531491e+01,4.311072145904768695e+04
3.763763763763764291e+04,4.998850306595348229e+04,7.741704554647434122e+01,5.169586024657278904e+05,2.497942286157701020e+01,4.319182804731868964e+04
3.773773773773774155e+04,4.998850318889522168e+04,7.741616314785630948e+01,5.174944557126916479e+05,2.498882207928951615e+01,4.327271194720433414e+04
3.783783783783784020e+04,4.998850331117909809e+04,7.741528547221511758e+01,5.180280499767278670e+05,2.499817491079708276e+01,4.335337356376505340e+04
3.793793793793793884e+04,4.998850343280864763e+04,7.741441249411761305e+01,5.185593949169348925e+05,2.500748162464836355e+01,4.343381330278070527e+04
3.803803803803803748e+04,4.998850355378737731e+04,7.741354418838868412e+01,5.190885001128848526e+05,2.501674248458572336e+01,4.351403157205717434e+04
3.813813813813814340e+04,4.998850367411880143e+04,7.741268052986397663e+01,5.196153751407670206e+05,2.502595775464541461e+01,4.359402877945017099e+04
3.823823823823824205e+04,4.998850379380637605e+04,7.741182149362984433e+01,5.201400294993259013e+05,2.503512769549123362e+01,4.367380533470187947e+04
3.833833833833834069e+04,4.998850391285345540e+04,7.741096705563928992e+01,5.206624724185837549e+05,2.504425255740533984e+01,4.375336165361558960e+04
3.843843843843843933e+04,4.998850403126357560e+04,7.741011719042754180e+01,5.211827135680443607e+05,2.505333260780736993e+01,4.383269814202401176e+04
3.853853853853853798e+04,4.998850414904018544e+04,7.740927187329199910e+01,5.217007623812375241e+05,2.506236810455409270e+01,4.391181521124530991e+04
3.863863863863864390e+04,4.998850426618669007e+04,7.740843107968656511e+01,5.222166282433788874e+05,2.507135930334009899e+01,4.399071327379538707e+04
