t,S_a,I_a,S_h,I_h,R_h
1.931931931931932195e+04,4.999999073003592639e+04,1.079495644388064890e-01,4.043866605464885361e+05,1.975256297479526524e-01,4.006701021870736895e+03
1.941941941941942059e+04,4.999999104243369948e+04,1.043112900082476813e-01,4.058007187570179231e+05,1.915405087413783181e-01,3.992993091197018202e+03
1.951951951951951924e+04,4.999999134430343838e+04,1.007956528390085288e-01,4.072093573965845280e+05,1.857317811091270809e-01,3.979279799138857470e+03
1.961961961961962152e+04,4.999999163600004977e+04,9.739851729211045084e-02,4.086125945645749453e+05,1.800944643447392191e-01,3.965562904034951316e+03
1.971971971971972016e+04,4.999999191786627489e+04,9.411588922205421648e-02,4.100104483771596570e+05,1.746237064939247241e-01,3.951844107858744792e+03
1.981981981981982244e+04,4.999999219023351907e+04,9.094390685961728504e-02,4.114029369634979521e+05,1.693147832300428146e-01,3.938125058563797211e+03
1.991991991991992109e+04,4.999999245342180802e+04,8.787884126500612736e-02,4.127900784651635913e+05,1.641630955736572972e-01,3.924407350571701954e+03
2.002002002002001973e+04,4.999999270774061006e+04,8.491708658664756659e-02,4.141718910320239956e+05,1.591641660313445339e-01,3.910692527306003740e+03
2.012012012012012201e+04,4.999999295348871237e+04,8.205516131103228472e-02,4.155483928220885573e+05,1.543136368183738727e-01,3.896982081435938198e+03
2.022022022022022065e+04,4.999999319095505780e+04,7.928969874952951358e-02,4.169196019973651273e+05,1.496072661708795770e-01,3.883277457423384021e+03
2.032032032032032294e+04,4.999999342041867203e+04,7.661744787255794775e-02,4.182855367236480233e+05,1.450409265028955175e-01,3.869580051801089667e+03
2.042042042042042158e+04,4.999999364214931848e+04,7.403526583689330753e-02,4.196462151670983294e+05,1.406106009493069131e-01,3.855891215302444380e+03
2.052052052052052022e+04,4.999999385640755645e+04,7.154011677652583057e-02,4.210016554933005827e+05,1.363123811495755289e-01,3.842212253561234775e+03
2.062062062062062250e+04,4.999999406344519957e+04,6.912906700962126449e-02,4.223518758648714866e+05,1.321424643619737438e-01,3.828544428647950554e+03
2.072072072072072115e+04,4.999999426350568683e+04,6.679928039502071313e-02,4.236968944391405093e+05,1.280971510945483338e-01,3.814888960563622732e+03
2.082082082082082343e+04,4.999999445682400255e+04,6.454801928924465415e-02,4.250367293681292213e+05,1.241728457315595807e-01,3.801247027404716391e+03
2.092092092092092207e+04,4.999999464362752042e+04,6.237263481507102775e-02,4.263713987941109226e+05,1.203660489161287456e-01,3.787619768086018667e+03
2.102102102102102072e+04,4.999999482413571241e+04,6.027057024487602471e-02,4.277009208506869618e+05,1.166733542792777606e-01,3.774008281873315354e+03
2.112112112112112300e+04,4.999999499856075272e+04,5.823935384438545110e-02,4.290253136593501549e+05,1.130914483819930177e-01,3.760413630522079984e+03
2.122122122122122164e+04,4.999999516710772150e+04,5.627659654614872164e-02,4.303445953281635884e+05,1.096171114438312111e-01,3.746836839192968910e+03
2.132132132132132392e+04,4.999999532997459028e+04,5.437999215060468350e-02,4.316587839515775559e+05,1.062472225104940243e-01,3.733278896707068725e+03
2.142142142142142256e+04,4.999999548735291319e+04,5.254730931765354274e-02,4.329678976065114839e+05,1.029787409087045413e-01,3.719740757974158896e+03
2.152152152152152485e+04,4.999999563942761597e+04,5.077639383275328600e-02,4.342719543531616800e+05,9.980869948588613760e-02,3.706223343680046582e+03
2.162162162162162349e+04,4.999999578637743980e+04,4.906516354737108787e-02,4.355709722324156901e+05,9.673420960616530007e-02,3.692727541931619726e+03
2.172172172172172213e+04,4.999999592837507225e+04,4.741160699349707131e-02,4.368649692650700454e+05,9.375247714582089775e-02,3.679254208852162719e+03
2.182182182182182441e+04,4.999999606558740925e+04,4.581378021668262163e-02,4.381539634500470711e+05,9.086077784244200872e-02,3.665804169777730294e+03
2.192192192192192306e+04,4.999999619817568600e+04,4.426980502832611464e-02,4.394379727633905131e+05,8.805649103054169480e-02,3.652378219968675694e+03
2.202202202202202534e+04,4.999999632629575353e+04,4.277786602788519882e-02,4.407170151566705317e+05,8.533707524202317762e-02,3.638977125699709177e+03
2.212212212212212398e+04,4.999999645009820961e+04,4.133620923602494140e-02,4.419911085561264772e+05,8.269998690996024915e-02,3.625601624950204950e+03
2.222222222222222263e+04,4.999999656972851517e+04,3.994314029389685328e-02,4.432602708613664145e+05,8.014281071916934396e-02,3.612252428005951515e+03
2.232232232232232491e+04,4.999999668532723445e+04,3.859702185683977493e-02,4.445245199441540171e+05,7.766319357156370451e-02,3.598930218524488282e+03
2.242242242242242355e+04,4.999999679702994763e+04,3.729627489165495552e-02,4.457838736456109909e+05,7.525885438852714104e-02,3.585635652830164418e+03
2.252252252252252583e+04,4.999999690496804396e+04,3.603936894002248564e-02,4.470383497794961440e+05,7.292756537335820521e-02,3.572369364371883876e+03
2.262262262262262448e+04,4.999999700926860532e+04,3.482482400781565512e-02,4.482879661294754478e+05,7.066715962315547883e-02,3.559131962721000491e+03
2.272272272272272312e+04,4.999999711005443532e+04,3.365120971435919123e-02,4.495327404477769160e+05,6.847553226682902283e-02,3.545924033873257486e+03
2.282282282282282540e+04,4.999999720744435035e+04,3.251714209437411157e-02,4.507726904553266359e+05,6.635063615034852980e-02,3.532746141671998885e+03
2.292292292292292404e+04,4.999999730155262660e+04,3.142129023762419565e-02,4.520078338354922598e+05,6.429048533962804235e-02,3.519598824543101273e+03
2.302302302302302633e+04,4.999999739248945843e+04,3.036237081431589907e-02,4.532381882352335379e+05,6.229316381697980881e-02,3.506482598036051513e+03
2.312312312312312497e+04,4.999999748036155506e+04,2.933914110075083043e-02,4.544637712672880152e+05,6.035682107283083658e-02,3.493397958093414672e+03
2.322322322322322361e+04,4.999999756527223508e+04,2.835039763189574000e-02,4.556846005096603767e+05,5.847963525958744385e-02,3.480345381606465708e+03
2.332332332332332589e+04,4.999999764732141921e+04,2.739497678737502079e-02,4.569006935038877418e+05,5.665982808680328914e-02,3.467325326037172999e+03
2.342342342342342454e+04,4.999999772660559393e+04,2.647175465200727815e-02,4.581120677536297590e+05,5.489568215982505023e-02,3.454338229428280556e+03
2.352352352352352682e+04,4.999999780321794969e+04,2.557964609266074121e-02,4.593187407234178390e+05,5.318554756203688894e-02,3.441384510785592283e+03
2.362362362362362546e+04,4.999999787724851922e+04,2.471760249412499957e-02,4.605207298382599256e+05,5.152781395767121186e-02,3.428464571130251898e+03
2.372372372372372411e+04,4.999999794878427929e+04,2.388461084816299526e-02,4.617180524833697127e+05,4.992089572258284064e-02,3.415578793911960020e+03
2.382382382382382639e+04,4.999999801790931087e+04,2.307969208495625618e-02,4.629107260034227511e+05,4.836326075120478407e-02,3.402727545724376796e+03
2.392392392392392503e+04,4.999999808470485732e+04,2.230189987181308009e-02,4.640987677016768139e+05,4.685345208757807356e-02,3.389911176851333494e+03
2.402402402402402731e+04,4.999999814924938983e+04,2.155032056440705363e-02,4.652821948400662513e+05,4.539004123472446112e-02,3.377130021297309213e+03
2.412412412412412596e+04,4.999999821161876753e+04,2.082407044029838117e-02,4.664610246375918505e+05,4.397160635623004882e-02,3.364384398028737451e+03
2.422422422422422460e+04,4.999999827188633208e+04,2.012229569803518706e-02,4.676352742702981923e+05,4.259680596974992767e-02,3.351674610953198680e+03
2.432432432432432688e+04,4.999999833012290037e+04,1.944417139516321086e-02,4.688049608707234729e+05,4.126432754160912902e-02,3.339000949433148435e+03
2.442442442442442552e+04,4.999999838639691734e+04,1.878890045834984493e-02,4.699701015273839002e+05,3.997289242842508306e-02,3.326363688737659231e+03
2.452452452452452781e+04,4.999999844077454327e+04,1.815571245961983618e-02,4.711307132841295097e+05,3.872126238298252004e-02,3.313763090602350985e+03
2.462462462462462645e+04,4.999999849331971200e+04,1.754386282159162494e-02,4.722868131397284451e+05,3.750823465331817874e-02,3.301199403599210200e+03
2.472472472472472509e+04,4.999999854409415275e+04,1.695263270515138046e-02,4.734384180478066555e+05,3.633264252262267957e-02,3.288672863196114577e+03
2.482482482482482737e+04,4.999999859315753565e+04,1.638132732841322478e-02,4.745855449159656418e+05,3.519335414253420974e-02,3.276183692535170394e+03
2.492492492492492602e+04,4.999999864056753722e+04,1.582927484805366977e-02,4.757282106052142335e+05,3.408926986180755431e-02,3.263732102971814129e+03
2.502502502502502830e+04,4.999999868637978943e+04,1.529582744042523069e-02,4.768664319305255194e+05,3.301932430015874775e-02,3.251318293560149414e+03
2.512512512512512694e+04,4.999999873064824351e+04,1.478035691287351086e-02,4.780002256586049334e+05,3.198248040605069370e-02,3.238942453134694460e+03
2.522522522522522559e+04,4.999999877342481341e+04,1.428225871627898658e-02,4.791296085099394550e+05,3.097773494126060748e-02,3.226604758411077000e+03
2.532532532532532787e+04,4.999999881475985603e+04,1.380094629179599505e-02,4.802545971559609752e+05,3.000411158781632684e-02,3.214305376680014433e+03
2.542542542542542651e+04,4.999999885470190202e+04,1.333585470682425132e-02,4.813752082208781503e+05,2.906066518580012123e-02,3.202044464080369380e+03
2.552552552552552879e+04,4.999999889329791768e+04,1.288643691061056896e-02,4.824914582798291813e+05,2.814647749905221930e-02,3.189822167396130226e+03
2.562562562562562744e+04,4.999999893059318129e+04,1.245216559197937292e-02,4.836033638598190737e+05,2.726065850053708758e-02,3.177638623165503759e+03
2.572572572572572608e+04,4.999999896663155232e+04,1.203253004273889711e-02,4.847109414382320829e+05,2.640234193087454342e-02,3.165493959205200554e+03
2.582582582582582836e+04,4.999999900145542051e+04,1.162703668768929818e-02,4.858142074430454522e+05,2.557068859765256399e-02,3.153388294349090756e+03
2.592592592592592700e+04,4.999999903510568402e+04,1.123520927896803565e-02,4.869131782530349446e+05,2.476488781855939666e-02,3.141321738392179213e+03
2.602602602602602929e+04,4.999999906762198952e+04,1.085658595825540057e-02,4.880078701962897903e+05,2.398414885443270542e-02,3.129294393476348432e+03
2.612612612612612793e+04,4.999999909904250671e+04,1.049072245559081601e-02,4.890982995519369142e+05,2.322770138919630009e-02,3.117306352596566285e+03
2.622622622622622657e+04,4.999999912940421927e+04,1.013718796052184845e-02,4.901844825480201398e+05,2.249480004882419698e-02,3.105357701571766484e+03
2.632632632632632885e+04,4.999999915874279395e+04,9.795567334896119333e-03,4.912664353627312230e+05,2.178473324637425490e-02,3.093448518020636129e+03
2.642642642642642750e+04,4.999999918709268240e+04,9.465459219371802693e-03,4.923441741234523943e+05,2.109680518719485309e-02,3.081578872259226500e+03
2.652652652652652978e+04,4.999999921448719397e+04,9.146475813886681405e-03,4.934177149067675928e+05,2.043031535523022468e-02,3.069748827456839990e+03
2.662662662662662842e+04,4.999999924095852475e+04,8.838242178191282536e-03,4.944870737381257350e+05,1.978462513456511612e-02,3.057958439932309375e+03
2.672672672672672707e+04,4.999999926653774310e+04,8.540396470626099301e-03,4.955522665900029824e+05,1.915909121848652710e-02,3.046207759083723431e+03
2.682682682682682935e+04,4.999999929125492054e+04,8.252588593518574503e-03,4.966133093854929903e+05,1.855309542048229343e-02,3.034496828081224976e+03
2.692692692692692799e+04,4.999999931513908814e+04,7.974480444457957354e-03,4.976702179951905273e+05,1.796603663772976256e-02,3.022825683728764488e+03
2.702702702702703027e+04,4.999999933821826562e+04,7.705745754997392685e-03,4.987230082361011300e+05,1.739733443751264111e-02,3.011194356550198791e+03
2.712712712712712892e+04,4.999999936051964323e+04,7.446068027822097188e-03,4.997716958791969810e+05,1.684642226054911679e-02,2.999602871878417773e+03
2.722722722722722756e+04,4.999999938206942898e+04,7.195141965372221782e-03,5.008162966411635280e+05,1.631275156004642971e-02,2.988051249091894078e+03
2.732732732732732984e+04,4.999999940289300866e+04,6.952671938642913073e-03,5.018568261900249054e+05,1.579578980330097887e-02,2.976539502429531694e+03
2.742742742742742848e+04,4.999999942301487317e+04,6.718372823924912904e-03,5.028933001388145494e+05,1.529502152526017109e-02,2.965067640545755239e+03
2.752752752752753076e+04,4.999999944245884399e+04,6.491967138037128132e-03,5.039257340601795004e+05,1.480994350977901663e-02,2.953635668032575722e+03
2.762762762762762941e+04,4.999999946124784037e+04,6.273188175129803743e-03,5.049541434651946765e+05,1.434006778717109368e-02,2.942243583743004365e+03
2.772772772772772805e+04,4.999999947940369748e+04,6.061781503799828705e-03,5.059785437991314684e+05,1.388492842560324833e-02,2.930891380014325023e+03
2.782782782782783033e+04,4.999999949694771931e+04,5.857499160144225524e-03,5.069989504633052857e+05,1.344407287318366388e-02,2.919579045760546705e+03
2.792792792792792898e+04,4.999999951390046044e+04,5.660101720497990110e-03,5.080153788062973181e+05,1.301706127348281790e-02,2.908306565365329789e+03
2.802802802802803126e+04,4.999999953028179880e+04,5.469357866525029026e-03,5.090278441256402875e+05,1.260346794727930375e-02,2.897073918919415974e+03
2.812812812812812990e+04,4.999999954611104476e+04,5.285042528394122939e-03,5.100363616713215597e+05,1.220287572786204859e-02,2.885881083235153710e+03
2.822822822822822855e+04,4.999999956140682480e+04,5.106938902652817178e-03,5.110409466395644704e+05,1.181488044620446903e-02,2.874728030737003337e+03
2.832832832832833083e+04,4.999999957618714689e+04,4.934837320313376595e-03,5.120416141746125650e+05,1.143908759173518398e-02,2.863614730080576010e+03
2.842842842842842947e+04,4.999999959046940057e+04,4.768535257730746428e-03,5.130383793677346548e+05,1.107511900039041125e-02,2.852541146151348585e+03
2.852852852852853175e+04,4.999999960427035694e+04,4.607837503353365977e-03,5.140312572572932695e+05,1.072260875792994603e-02,2.841507239970473620e+03
2.862862862862863039e+04,4.999999961760626320e+04,4.452554810505432795e-03,5.150202628288383712e+05,1.038120203331698368e-02,2.830512969448078366e+03
2.872872872872872904e+04,4.999999963049274811e+04,4.302505317769469463e-03,5.160054110153181828e+05,1.005055657817661985e-02,2.819558288589598760e+03
2.882882882882883132e+04,4.999999964294498204e+04,4.157512179971604820e-03,5.169867166977680754e+05,9.730333791158625456e-03,2.808643148820611714e+03
2.892892892892892996e+04,4.999999965497755329e+04,4.017405552573076639e-03,5.179641947042974061e+05,9.420209624559465478e-03,2.797767497876022389e+03
2.902902902902903224e+04,4.999999966660464997e+04,3.882020341754790615e-03,5.189378598115220084e+05,9.119868433365235783e-03,2.786931281056694388e+03
2.912912912912913089e+04,4.999999967783992179e+04,3.751197445856515288e-03,5.199077267434573150e+05,8.829005676819035725e-03,2.776134440538143735e+03
2.922922922922922953e+04,4.999999968869663280e+04,3.624782598920751973e-03,5.208738101722112624e+05,8.547327779202758269e-03,2.765376916015492952e+03
2.932932932932933181e+04,4.999999969918744318e+04,3.502628340136744109e-03,5.218361247174059972e+05,8.274549981935231877e-03,2.754658643602664142e+03
2.942942942942943046e+04,4.999999970932479482e+04,3.384589794980680157e-03,5.227946849468785222e+05,8.010390963522956778e-03,2.743979558212899519e+03
2.952952952952953274e+04,4.999999971912052570e+04,3.270529001857120678e-03,5.237495053761094459e+05,7.754582737104785510e-03,2.733339591108538116e+03
2.962962962962963138e+04,4.999999972858608089e+04,3.160312690166470172e-03,5.247006004685376538e+05,7.506865754922160093e-03,2.722738671163177059e+03
2.972972972972973002e+04,4.999999973773275269e+04,3.053809624955509429e-03,5.256479846360550728e+05,7.266985444537622102e-03,2.712176726376030274e+03
2.982982982982983231e+04,4.999999974657112762e+04,2.950896276627681860e-03,5.265916722379300045e+05,7.034699196134972139e-03,2.701653680637433808e+03
2.992992992992993095e+04,4.999999975511164666e+04,2.851451177425425119e-03,5.275316775821648771e+05,6.809768553034334371e-03,2.691169456955159148e+03
3.003003003003003323e+04,4.999999976336439431e+04,2.755356939505725425e-03,5.284680149249448441e+05,6.591962281294329665e-03,2.680723976299248989e+03
3.013013013013013187e+04,4.999999977133894572e+04,2.662501974010786799e-03,5.294006984700657194e+05,6.381059443461057495e-03,2.670317156615798922e+03
3.023023023023023416e+04,4.999999977904483239e+04,2.572775360468596180e-03,5.303297423711385345e+05,6.176841600254908901e-03,2.659948915791268519e+03
3.033033033033033280e+04,4.999999978649100376e+04,2.486072828355836376e-03,5.312551607287493534e+05,5.979101155503013798e-03,2.649619168185148283e+03
3.043043043043043144e+04,4.999999979368620552e+04,2.402292593804085646e-03,5.321769675926065538e+05,5.787635192898194988e-03,2.639327827047472965e+03
3.053053053053053372e+04,4.999999980063897965e+04,2.321335152554668442e-03,5.330951769617801765e+05,5.602244550109783394e-03,2.629074804641038099e+03
3.063063063063063237e+04,4.999999980735740246e+04,2.243106476942996301e-03,5.340098027826800244e+05,5.422740296787215142e-03,2.618860010379387404e+03
3.073073073073073465e+04,4.999999981384943385e+04,2.167513884108962074e-03,5.349208589518661611e+05,5.248936777895180615e-03,2.608683353242019166e+03
3.083083083083083329e+04,4.999999982012270630e+04,2.094468594505205419e-03,5.358283593142080354e+05,5.080655200710755201e-03,2.598544740274381638e+03
3.093093093093093194e+04,4.999999982618451759e+04,2.023885479108307722e-03,5.367323176630981034e+05,4.917723198027549800e-03,2.588444076737296200e+03
3.103103103103103422e+04,4.999999983204210002e+04,1.955680365110848244e-03,5.376327477426878177e+05,4.759970387442588081e-03,2.578381267698018291e+03
3.113113113113113286e+04,4.999999983770226390e+04,1.889774039843617652e-03,5.385296632444618735e+05,4.607235492841319294e-03,2.568356215662026898e+03
3.123123123123123514e+04,4.999999984317166673e+04,1.826088921784156400e-03,5.394230778102409095e+05,4.459360413339383440e-03,2.558368822545826333e+03
3.133133133133133379e+04,4.999999984845678409e+04,1.764549609258267990e-03,5.403130050317093264e+05,4.316191222765832294e-03,2.548418989352272092e+03
3.143143143143143243e+04,4.999999985356374964e+04,1.705084649922293440e-03,5.411994584486326203e+05,4.177581139949379865e-03,2.538506615117863021e+03
3.153153153153153471e+04,4.999999985849864606e+04,1.647623264228839732e-03,5.420824515524533344e+05,4.043385058948294197e-03,2.528631598867501452e+03
3.163163163163163335e+04,4.999999986326722865e+04,1.592098363762231615e-03,5.429619977828065166e+05,3.913464570177797516e-03,2.518793837810592322e+03
3.173173173173173564e+04,4.999999986787508533e+04,1.538445046972754726e-03,5.438381105293448782e+05,3.787685445884415164e-03,2.508993228241628913e+03
3.183183183183183428e+04,4.999999987232769490e+04,1.486599305696983909e-03,5.447108031335009728e+05,3.665915423262136336e-03,2.499229666317928604e+03
3.193193193193193292e+04,4.999999987663023057e+04,1.436501080199287933e-03,5.455800888843401335e+05,3.548029436125818038e-03,2.489503046222988814e+03
3.203203203203203520e+04,4.999999988078780007e+04,1.388090855290197200e-03,5.464459810234995093e+05,3.433903658051333779e-03,2.479813262215899158e+03
3.213213213213213385e+04,4.999999988480530010e+04,1.341311572487970637e-03,5.473084927422635956e+05,3.323418910054666466e-03,2.470160207478706070e+03
3.223223223223223613e+04,4.999999988868739456e+04,1.296108921182290196e-03,5.481676371810757555e+05,3.216461197263500126e-03,2.460543773940506981e+03
3.233233233233233477e+04,4.999999989243861637e+04,1.252430157631761716e-03,5.490234274314156501e+05,3.112919574778675626e-03,2.450963852990003488e+03
3.243243243243243342e+04,4.999999989606339659e+04,1.210223678445507961e-03,5.498758765371204354e+05,3.012686178072737642e-03,2.441420335750944105e+03
3.253253253253253570e+04,4.999999989956599165e+04,1.169439917383530668e-03,5.507249974919480737e+05,2.915656675751716713e-03,2.431913112513629130e+03
3.263263263263263434e+04,4.999999990295051975e+04,1.130030879883069366e-03,5.515708032406438142e+05,2.821729845241883680e-03,2.422442073025066748e+03
3.273273273273273662e+04,4.999999990622099722e+04,1.091949823838500718e-03,5.524133066796314670e+05,2.730807242639127132e-03,2.413007106686944553e+03
3.283283283283283527e+04,4.999999990938117116e+04,1.055153193744957658e-03,5.532525206556466874e+05,2.642794266277551183e-03,2.403608101399549014e+03
3.293293293293293391e+04,4.999999991243481782e+04,1.019596992775411359e-03,5.540884579682451440e+05,2.557597798497381059e-03,2.394244945726620244e+03
3.303303303303303255e+04,4.999999991538556787e+04,9.852388365203944461e-04,5.549211313685567584e+05,2.475127339665534124e-03,2.384917527671486823e+03
3.313313313313313847e+04,4.999999991823695018e+04,9.520376838460537644e-04,5.557505535595490364e+05,2.395294905493954192e-03,2.375625734838024982e+03
3.323323323323323712e+04,4.999999992099215888e+04,9.199563636838839920e-04,5.565767371938177384e+05,2.318021052227507012e-03,2.366369452909779284e+03
3.333333333333333576e+04,4.999999992365453363e+04,8.889559789990285213e-04,5.573996948787129950e+05,2.243221995039934233e-03,2.357148569018770559e+03
3.343343343343343440e+04,4.999999992622723221e+04,8.589998293137792633e-04,5.582194391728966730e+05,2.170818698071112340e-03,2.347962969385024280e+03
3.353353353353353305e+04,4.999999992871328141e+04,8.300525364940090087e-04,5.590359825872575166e+05,2.100734717779763946e-03,2.338812539843106606e+03
3.363363363363363896e+04,4.999999993111554795e+04,8.020808533467978924e-04,5.598493375844754046e+05,2.032897222222681318e-03,2.329697165355044035e+03
3.373373373373373761e+04,4.999999993343687674e+04,7.750515335798880811e-04,5.606595165805384750e+05,1.967234228311144726e-03,2.320616731295091540e+03
3.383383383383383625e+04,4.999999993568000355e+04,7.489328810948482368e-04,5.614665319438151782e+05,1.903676574364152356e-03,2.311571122516047581e+03
3.393393393393393490e+04,4.999999993784755497e+04,7.236942635921721646e-04,5.622703959956497420e+05,1.842157491900892497e-03,2.302560223647044040e+03
3.403403403403403354e+04,4.999999993994207034e+04,6.993060084250401955e-04,5.630711210107988445e+05,1.782612791099613594e-03,2.293583919163112114e+03
3.413413413413413946e+04,4.999999994196600164e+04,6.757395938994700379e-04,5.638687192164855078e+05,1.724979905718205045e-03,2.284642093248463425e+03
3.423423423423423810e+04,4.999999994392172812e+04,6.529674176639962274e-04,5.646632027934320504e+05,1.669198570614167671e-03,2.275734629955053151e+03
3.433433433433433675e+04,4.999999994581153442e+04,6.309627411316054077e-04,5.654545838762164349e+05,1.615209218613130899e-03,2.266861413230791641e+03
3.443443443443443539e+04,4.999999994763765426e+04,6.096996697829629294e-04,5.662428745532678440e+05,1.562953342145371235e-03,2.258022326932479245e+03
3.453453453453453403e+04,4.999999994940222678e+04,5.891532636460917495e-04,5.670280868659627158e+05,1.512376510049483072e-03,2.249217254762530956e+03
3.463463463463463995e+04,4.999999995110732561e+04,5.692993281020678658e-04,5.678102328099288279e+05,1.463424864089102849e-03,2.240446080392854128e+03
3.473473473473473859e+04,4.999999995275496622e+04,5.501144230925588026e-04,5.685893243348404067e+05,1.416046070141323103e-03,2.231708687460864894e+03
3.483483483483483724e+04,4.999999995434706943e+04,5.315761647481191936e-04,5.693653733448758721e+05,1.370191944174651861e-03,2.223004959374541613e+03
3.493493493493493588e+04,4.999999995588550519e+04,5.136628066182637349e-04,5.701383916985214455e+05,1.325815389786409032e-03,2.214334779580721715e+03
3.503503503503503453e+04,4.999999995737209974e+04,4.963531014408429720e-04,5.709083912086305209e+05,1.282869550947084462e-03,2.205698031653003454e+03
3.513513513513514044e+04,4.999999995880860661e+04,4.796265673239778673e-04,5.716753836428474169e+05,1.241310158085117072e-03,2.197094599119593568e+03
3.523523523523523909e+04,4.999999996019672835e+04,4.634634710971444801e-04,5.724393807236435823e+05,1.201086363069334877e-03,2.188524365484034661e+03
3.533533533533533773e+04,4.999999996153807297e+04,4.478450130588057651e-04,5.732003941284255125e+05,1.162152803659662319e-03,2.179987214102024609e+03
3.543543543543543637e+04,4.999999996283421933e+04,4.327529101272797538e-04,5.739584354897234589e+05,1.124475074332696462e-03,2.171483028427544014e+03
3.553553553553553502e+04,4.999999996408668085e+04,4.181694158874197449e-04,5.747135163948256522e+05,1.088010663290116557e-03,2.163011692026626406e+03
3.563563563563564094e+04,4.999999996529693453e+04,4.040774728829764567e-04,5.754656483805023599e+05,1.052721798442291185e-03,2.154573088527165964e+03
3.573573573573573958e+04,4.999999996646639192e+04,3.904605538674319246e-04,5.762148429413468111e+05,1.018571165064150082e-03,2.146167101639077373e+03
3.583583583583583822e+04,4.999999996759642818e+04,3.773025488271845862e-04,5.769611115400098497e+05,9.855218336054728974e-04,2.137793615124239295e+03
3.593593593593593687e+04,4.999999996868837479e+04,3.645880739548083686e-04,5.777044655801588669e+05,9.535386724627416093e-04,2.129452512869094789e+03
3.603603603603603551e+04,4.999999996974351234e+04,3.523021043406152249e-04,5.784449164342014119e+05,9.225874114270598420e-04,2.121143678844130591e+03
3.613613613613614143e+04,4.999999997076310683e+04,3.404301068338643106e-04,5.791824754324017558e+05,8.926347966108304742e-04,2.112866997127917784e+03
3.623623623623624007e+04,4.999999997174832970e+04,3.289582607909584530e-04,5.799171538411474321e+05,8.636491174324169512e-04,2.104622351985639853e+03
3.633633633633633872e+04,4.999999997270038875e+04,3.178726870361791093e-04,5.806489629335694481e+05,8.355985340105964894e-04,2.096409627651082701e+03
3.643643643643643736e+04,4.999999997362038266e+04,3.071603410392396072e-04,5.813779138979337877e+05,8.084528612005495440e-04,2.088228708682979232e+03
3.653653653653653600e+04,4.999999997450938099e+04,2.968089680904900641e-04,5.821040178628897993e+05,7.821837268784662600e-04,2.080079479727769922e+03
3.663663663663664192e+04,4.999999997536844603e+04,2.868062394943834362e-04,5.828272859438970918e+05,7.567627970700427972e-04,2.071961825625503934e+03
3.673673673673674057e+04,4.999999997619854548e+04,2.771406182814257243e-04,5.835477291884933366e+05,7.321634090123020850e-04,2.063875631390568742e+03
3.683683683683683921e+04,4.999999997700066888e+04,2.678008765816469543e-04,5.842653586072276812e+05,7.083595056554404645e-04,2.055820782218827844e+03
3.693693693693693785e+04,4.999999997777575481e+04,2.587758690175985380e-04,5.849801851884794887e+05,6.853251983470000407e-04,2.047797163487551416e+03
3.703703703703703650e+04,4.999999997852469824e+04,2.500551677036735431e-04,5.856922198568441672e+05,6.630362052765500841e-04,2.039804660755550231e+03
3.713713713713714242e+04,4.999999997924841591e+04,2.416283665045997791e-04,5.864014735130189219e+05,6.414681460249800496e-04,2.031843159824185705e+03
3.723723723723724106e+04,4.999999997994773003e+04,2.334856081792158287e-04,5.871079570087540196e+05,6.205979208013771712e-04,2.023912546635921217e+03
3.733733733733733970e+04,4.999999998062348459e+04,2.256172202492544407e-04,5.878116811479227617e+05,6.004030422224491742e-04,2.016012707519414334e+03
3.743743743743743835e+04,4.999999998127646541e+04,2.180139837076142822e-04,5.885126567040735390e+05,5.808617319117175470e-04,2.008143528810674979e+03
3.753753753753753699e+04,4.999999998190744373e+04,2.106669855480661224e-04,5.892108944064130774e+05,5.619529622473582939e-04,2.000304897108294199e+03
3.763763763763764291e+04,4.999999998251716170e+04,2.035675194424345791e-04,5.899064049373852322e+05,5.436562923334906398e-04,1.992496699371044315e+03
3.773773773773774155e+04,4.999999998310633964e+04,1.967071935788160210e-04,5.905991989373181714e+05,5.259519908305095243e-04,1.984718822790544436e+03
3.783783783783784020e+04,4.999999998367566877e+04,1.900780706294123853e-04,5.912892870104581816e+05,5.088211953818196770e-04,1.976971154625980262e+03
3.793793793793793884e+04,4.999999998422579665e+04,1.836724271612822702e-04,5.919766797170412028e+05,4.922455872194385351e-04,1.969253582461997439e+03
3.803803803803803748e+04,4.999999998475740722e+04,1.774824342812121125e-04,5.926613875766339479e+05,4.762066676596679094e-04,1.961565994402263641e+03
3.813813813813814340e+04,4.999999998527110438e+04,1.715010515027981302e-04,5.933434210660367971e+05,4.606876306133296647e-04,1.953908278449856425e+03
3.823823823823824205e+04,4.999999998576747748e+04,1.657213660085811576e-04,5.940227906208337517e+05,4.456719784443873293e-04,1.946280322965277037e+03
3.833833833833834069e+04,4.999999998624713044e+04,1.601363831718693824e-04,5.946995066415612819e+05,4.311430995686473151e-04,1.938682016751913807e+03
3.843843843843843933e+04,4.999999998671062349e+04,1.547395339693736376e-04,5.953735794848263031e+05,4.170853091538461138e-04,1.931113248785250789e+03
3.853853853853853798e+04,4.999999998715849506e+04,1.495246412605352596e-04,5.960450194638964022e+05,4.034837799587662460e-04,1.923573908230862344e+03
3.863863863863864390e+04,4.999999998759125447e+04,1.444856144480814416e-04,5.967138368544526165e+05,3.903238901045472348e-04,1.916063884603141560e+03
