t,S_a,I_a,S_h,I_h,R_h
1.931931931931932195e+04,4.999876369326522399e+04,9.411938267266732439e+00,3.863992995789524866e+05,9.042674470308265100e+00,1.416405459574865563e+04
1.941941941941942059e+04,4.999877572468500148e+04,9.319587293226046398e+00,3.877274188898243010e+05,9.012099748734250682e+00,1.419891360838151195e+04
1.951951951951951924e+04,4.999878763290382631e+04,9.228196765370123344e+00,3.890508913358125719e+05,8.981490148887724345e+00,1.423333082189390734e+04
1.961961961961962152e+04,4.999879941930066707e+04,9.137755642375875453e+00,3.903697356747336453e+05,8.950846916540655229e+00,1.426730761940602497e+04
1.971971971971972016e+04,4.999881108523584408e+04,9.048253038718756969e+00,3.916839705663981149e+05,8.920171277882761984e+00,1.430084539195185971e+04
1.981981981981982244e+04,4.999882263205327035e+04,8.959678205019926622e+00,3.929936145786628476e+05,8.889464453145528466e+00,1.433394553655354866e+04
1.991991991991992109e+04,4.999883406107882911e+04,8.872020542167856405e+00,3.942986861830822309e+05,8.858727635778484100e+00,1.436660945761634139e+04
2.002002002002001973e+04,4.999884537362229457e+04,8.785269584617429572e+00,3.955992037597711314e+05,8.827962033251910867e+00,1.439883856546124116e+04
2.012012012012012201e+04,4.999885657097631338e+04,8.699415009506605401e+00,3.968951855948246084e+05,8.797168840725602124e+00,1.443063427707713709e+04
2.022022022022022065e+04,4.999886765441755415e+04,8.614446626176851751e+00,3.981866498835111852e+05,8.766349193601341128e+00,1.446199801520272376e+04
2.032032032032032294e+04,4.999887862520634371e+04,8.530354379680455068e+00,3.994736147291387315e+05,8.735504208603638077e+00,1.449293120864490629e+04
2.042042042042042158e+04,4.999888948458727100e+04,8.447128345485394263e+00,4.007560981447719969e+05,8.704635012101750391e+00,1.452343529176195079e+04
2.052052052052052022e+04,4.999890023378925252e+04,8.364758728781430008e+00,4.020341180533964070e+05,8.673742710889728258e+00,1.455351170442499279e+04
2.062062062062062250e+04,4.999891087402572157e+04,8.283235862853400633e+00,4.033076922884257510e+05,8.642828392342748245e+00,1.458316189190232217e+04
2.072072072072072115e+04,4.999892140649510839e+04,8.202550205210634715e+00,4.045768385949085932e+05,8.611893134060823130e+00,1.461238730448748356e+04
2.082082082082082343e+04,4.999893183238113124e+04,8.122692334513093471e+00,4.058415746305606444e+05,8.580937991211174065e+00,1.464118939723291987e+04
2.092092092092092207e+04,4.999894215285270184e+04,8.043652952074701545e+00,4.071019179652418825e+05,8.549964004172924348e+00,1.466956963008454659e+04
2.102102102102102072e+04,4.999895236906236096e+04,7.965422894889845118e+00,4.083578860768587911e+05,8.518972201622526441e+00,1.469752946903563134e+04
2.112112112112112300e+04,4.999896248215224477e+04,7.887993083875059597e+00,4.096094963676385232e+05,8.487963607045022840e+00,1.472507038163988364e+04
2.122122122122122164e+04,4.999897249324635777e+04,7.811354591251473245e+00,4.108567661429623840e+05,8.456939220919995392e+00,1.475219384281708881e+04
2.132132132132132392e+04,4.999898240345575323e+04,7.735498595301536717e+00,4.120997126255938783e+05,8.425900032953462571e+00,1.477890133097457510e+04
2.142142142142142256e+04,4.999899221388076694e+04,7.660416361231041193e+00,4.133383529617455788e+05,8.394847023437860045e+00,1.480519432639907973e+04
2.152152152152152485e+04,4.999900192560380674e+04,7.586099303486686374e+00,4.145727042013693135e+05,8.363781155187032468e+00,1.483107431652417654e+04
2.162162162162162349e+04,4.999901153969678853e+04,7.512538921577077033e+00,4.158027833185414784e+05,8.332703382842550965e+00,1.485654279053747268e+04
2.172172172172172213e+04,4.999902105721875705e+04,7.439726820546945341e+00,4.170286072049455834e+05,8.301614649714627703e+00,1.488160124109585013e+04
2.182182182182182441e+04,4.999903047921307734e+04,7.367654735264810739e+00,4.182501926620914019e+05,8.270515883371986732e+00,1.490625116634219557e+04
2.192192192192192306e+04,4.999903980671442696e+04,7.296314470307145861e+00,4.194675564208300202e+05,8.239408002661933850e+00,1.493049406492584058e+04
2.202202202202202534e+04,4.999904904074172373e+04,7.225697960604813730e+00,4.206807151215285412e+05,8.208291912728975959e+00,1.495433144101951075e+04
2.212212212212212398e+04,4.999905818230176374e+04,7.155797240134858406e+00,4.218896853243380901e+05,8.177168509527138696e+00,1.497776480175327924e+04
2.222222222222222263e+04,4.999906723239197163e+04,7.086604418454530041e+00,4.230944835169126163e+05,8.146038690504065372e+00,1.500079565536165137e+04
2.232232232232232491e+04,4.999907619199412147e+04,7.018111734620471331e+00,4.242951260966751142e+05,8.114903330354902522e+00,1.502342551544405251e+04
2.242242242242242355e+04,4.999908506207908795e+04,6.950311516194568995e+00,4.254916293842998566e+05,8.083763299433996963e+00,1.504565589772540079e+04
2.252252252252252583e+04,4.999909384360715194e+04,6.883196177735430688e+00,4.266840096245962195e+05,8.052619434492143569e+00,1.506748831996593981e+04
2.262262262262262448e+04,4.999910253752652352e+04,6.816758231721369299e+00,4.278722829822990461e+05,8.021472579213273946e+00,1.508892430276082086e+04
2.272272272272272312e+04,4.999911114477468072e+04,6.750990278404741751e+00,4.290564655457520275e+05,7.990323562058208928e+00,1.510996536876504979e+04
2.282282282282282540e+04,4.999911966627690708e+04,6.685885017331677282e+00,4.302365733232605853e+05,7.959173230185116132e+00,1.513061304369292156e+04
2.292292292292292404e+04,4.999912810294737574e+04,6.621435238535163137e+00,4.314126222459015553e+05,7.928022435249994615e+00,1.515086885556950983e+04
2.302302302302302633e+04,4.999913645569125947e+04,6.557633804798590482e+00,4.325846281731927302e+05,7.896871997826141687e+00,1.517073433321875746e+04
2.312312312312312497e+04,4.999914472540240240e+04,6.494473671209934906e+00,4.337526068868175498e+05,7.865722736477250621e+00,1.519021100802353976e+04
2.322322322322322361e+04,4.999915291296216310e+04,6.431947895328018916e+00,4.349165740869419533e+05,7.834575391026632474e+00,1.520930041510223236e+04
2.332332332332332589e+04,4.999916101924299437e+04,6.370049606114142726e+00,4.360765454029414104e+05,7.803430733660211338e+00,1.522800409017143284e+04
2.342342342342342454e+04,4.999916904510655877e+04,6.308772021230062421e+00,4.372325363882311503e+05,7.772289528494884969e+00,1.524632357092954589e+04
2.352352352352352682e+04,4.999917699140417972e+04,6.248108442593469647e+00,4.383845625214105821e+05,7.741152527851159704e+00,1.526426039684671196e+04
2.362362362362362546e+04,4.999918485897681967e+04,6.188052256348564484e+00,4.395326392058186466e+05,7.710020470177489926e+00,1.528181610943112355e+04
2.372372372372372411e+04,4.999919264865601872e+04,6.128596923959179321e+00,4.406767817719664890e+05,7.678894450995187526e+00,1.529899225160795868e+04
2.382382382382382639e+04,4.999920036126379273e+04,6.069735982765473992e+00,4.418170054788315319e+05,7.647774872920282796e+00,1.531579036761401585e+04
2.392392392392392503e+04,4.999920799761219678e+04,6.011463052268202212e+00,4.429533255104502314e+05,7.616662596249873296e+00,1.533221200312857218e+04
2.402402402402402731e+04,4.999921555850363802e+04,5.953771830100764717e+00,4.440857569770698319e+05,7.585558338618409557e+00,1.534825870539376047e+04
2.412412412412412596e+04,4.999922304473159602e+04,5.896656085836207595e+00,4.452143149203417124e+05,7.554462851438827897e+00,1.536393202287707027e+04
2.422422422422422460e+04,4.999923045707833808e+04,5.840109679860431946e+00,4.463390142946129781e+05,7.523376860543932843e+00,1.537923350558821585e+04
2.432432432432432688e+04,4.999923779632007063e+04,5.784126521483847760e+00,4.474598700067296741e+05,7.492301091787310519e+00,1.539416470433212453e+04
2.442442442442442552e+04,4.999924506322333764e+04,5.728700597886781765e+00,4.485768968877173029e+05,7.461236254209915764e+00,1.540872717112135979e+04
2.452452452452452781e+04,4.999925225854530436e+04,5.673825972460755374e+00,4.496901096937155235e+05,7.430183053217436218e+00,1.542292245905750315e+04
2.462462462462462645e+04,4.999925938303359726e+04,5.619496785333291555e+00,4.507995231045607361e+05,7.399142195870060945e+00,1.543675212232330705e+04
2.472472472472472509e+04,4.999926643742978922e+04,5.565707225556242754e+00,4.519051517507969402e+05,7.368114379425509952e+00,1.545021771571398313e+04
2.482482482482482737e+04,4.999927342246611079e+04,5.512451557613076147e+00,4.530070101875662222e+05,7.337100293671210416e+00,1.546332079503015302e+04
2.492492492492492602e+04,4.999928033886790945e+04,5.459724101328203183e+00,4.541051129128335160e+05,7.306100619364340965e+00,1.547606291659289491e+04
2.502502502502502830e+04,4.999928718734644644e+04,5.407519290464468220e+00,4.551994743103702785e+05,7.275116027323643486e+00,1.548844563819888572e+04
2.512512512512512694e+04,4.999929396860893758e+04,5.355831590420860877e+00,4.562901087276588660e+05,7.244147220228995820e+00,1.550047051791317062e+04
2.522522522522522559e+04,4.999930068334997486e+04,5.304655568545957323e+00,4.573770304096863838e+05,7.213194890687168126e+00,1.551213911508232923e+04
2.532532532532532787e+04,4.999930733226153825e+04,5.253985812404456723e+00,4.584602535741462489e+05,7.182259705125493277e+00,1.552345298912335602e+04
2.542542542542542651e+04,4.999931391602413350e+04,5.203817002030376671e+00,4.595397923454102129e+05,7.151342341287687532e+00,1.553441370058634857e+04
2.552552552552552879e+04,4.999932043531349336e+04,5.154143856015664937e+00,4.606156608014424564e+05,7.120443456806755833e+00,1.554502281013212087e+04
2.562562562562562744e+04,4.999932689079667762e+04,5.104961162266826946e+00,4.616878729481985793e+05,7.089563709980941653e+00,1.555528187922227698e+04
2.572572572572572608e+04,4.999933328313322272e+04,5.056263769559825150e+00,4.627564427223298699e+05,7.058703758268848105e+00,1.556519246945831947e+04
2.582582582582582836e+04,4.999933961297557107e+04,5.008046583448292566e+00,4.638213840017198236e+05,7.027864246488311650e+00,1.557475614327609946e+04
2.592592592592592700e+04,4.999934588096836524e+04,4.960304571819802888e+00,4.648827105911551043e+05,6.997045830655338250e+00,1.558397446318104085e+04
2.602602602602602929e+04,4.999935208774883358e+04,4.913032762294996303e+00,4.659404362316054758e+05,6.966249158304623101e+00,1.559284899226303241e+04
2.612612612612612793e+04,4.999935823394705221e+04,4.866226239604838355e+00,4.669945745992843877e+05,6.935474869482536775e+00,1.560138129395716896e+04
2.622622622622622657e+04,4.999936432018626510e+04,4.819880143151155316e+00,4.680451393044557190e+05,6.904723598397564110e+00,1.560957293179835506e+04
2.632632632632632885e+04,4.999937034708176361e+04,4.773989676094710255e+00,4.690921438908041455e+05,6.873995980300932729e+00,1.561742546997015052e+04
2.642642642642642750e+04,4.999937631524345488e+04,4.728550084292060696e+00,4.701356018432910787e+05,6.843292674055769353e+00,1.562494047236765800e+04
2.652652652652652978e+04,4.999938222527283506e+04,4.683556681113754117e+00,4.711755265767340316e+05,6.812614317159672694e+00,1.563211950360061019e+04
2.662662662662662842e+04,4.999938807776563044e+04,4.639004825845296054e+00,4.722119314462658367e+05,6.781961516639351650e+00,1.563896412824657455e+04
2.672672672672672707e+04,4.999939387331088801e+04,4.594889931094627400e+00,4.732448297437387519e+05,6.751334864150246418e+00,1.564547591108330198e+04
2.682682682682682935e+04,4.999939961249040789e+04,4.551207467342408997e+00,4.742742346954782261e+05,6.720734984441324222e+00,1.565165641715985657e+04
2.692692692692692799e+04,4.999940529588042409e+04,4.507952949395350295e+00,4.753001594687615870e+05,6.690162595681377944e+00,1.565750721122608229e+04
2.702702702702703027e+04,4.999941092405018571e+04,4.465121947857682905e+00,4.763226171661196277e+05,6.659618332590464540e+00,1.566302985848329263e+04
2.712712712712712892e+04,4.999941649756300467e+04,4.422710080429223645e+00,4.773416208287483896e+05,6.629102730826185841e+00,1.566822592442431596e+04
2.722722722722722756e+04,4.999942201697568817e+04,4.380713016744676835e+00,4.783571834356337786e+05,6.598616402659756908e+00,1.567309697434879490e+04
2.732732732732732984e+04,4.999942748283904075e+04,4.339126474216352669e+00,4.793693179049488390e+05,6.568159946556630935e+00,1.567764457335421685e+04
2.742742742742742848e+04,4.999943289569766057e+04,4.297946219847319504e+00,4.803780370926734759e+05,6.537733984751882055e+00,1.568187028682921846e+04
2.752752752752753076e+04,4.999943825609020860e+04,4.257168067790106036e+00,4.813833537939659436e+05,6.507339198270182479e+00,1.568577568011243420e+04
2.762762762762762941e+04,4.999944356454935041e+04,4.216787879783127302e+00,4.823852807429272216e+05,6.476976186286130144e+00,1.568936231865705668e+04
2.772772772772772805e+04,4.999944882160190900e+04,4.176801564200876449e+00,4.833838306129144621e+05,6.446645543409330159e+00,1.569263176799801295e+04
2.782782782782783033e+04,4.999945402776898118e+04,4.137205074768747437e+00,4.843790160178093938e+05,6.416347854356254210e+00,1.569558559333560697e+04
2.792792792792792898e+04,4.999945918356579205e+04,4.097994411778614676e+00,4.853708495109274518e+05,6.386083683308952708e+00,1.569822535988255186e+04
2.802802802802803126e+04,4.999946428950216796e+04,4.059165618458077773e+00,4.863593435866145883e+05,6.355853683391592845e+00,1.570055263271927652e+04
2.812812812812812990e+04,4.999946934608205629e+04,4.020714784655353036e+00,4.873445106787659461e+05,6.325658472859108095e+00,1.570256897686999764e+04
2.822822822822822855e+04,4.999947435380424577e+04,3.982638041194427991e+00,4.883263631625987473e+05,6.295498663958166929e+00,1.570427595757263407e+04
2.832832832832833083e+04,4.999947931316174800e+04,3.944931564647841782e+00,4.893049133534653811e+05,6.265374877316325808e+00,1.570567513985058940e+04
2.842842842842842947e+04,4.999948422464262694e+04,3.907591570689723515e+00,4.902801735097076162e+05,6.235287640787086083e+00,1.570676808850421730e+04
2.852852852852853175e+04,4.999948908872907487e+04,3.870614321871169050e+00,4.912521558286414947e+05,6.205237543530259359e+00,1.570755636846887683e+04
2.862862862862863039e+04,4.999949390589843097e+04,3.833996118814617660e+00,4.922208724515318754e+05,6.175225237130390177e+00,1.570804154409475996e+04
2.872872872872872904e+04,4.999949867662269389e+04,3.797733304703954538e+00,4.931863354609453818e+05,6.145251375898229895e+00,1.570822517960338882e+04
2.882882882882883132e+04,4.999950340136895829e+04,3.761822261314114346e+00,4.941485568814771832e+05,6.115316505554358351e+00,1.570810883970759460e+04
2.892892892892892996e+04,4.999950808059900010e+04,3.726259412453645226e+00,4.951075486797288759e+05,6.085421225168417436e+00,1.570769408869265317e+04
2.902902902902903224e+04,4.999951271476986585e+04,3.691041219409524565e+00,4.960633227660362609e+05,6.055566106445430918e+00,1.570698249062277137e+04
2.912912912912913089e+04,4.999951730433345074e+04,3.656164184215166646e+00,4.970158909926162451e+05,6.025751731283537360e+00,1.570597560954528490e+04
2.922922922922922953e+04,4.999952184973695694e+04,3.621624845914600765e+00,4.979652651556833880e+05,5.995978745686264766e+00,1.570467500922101681e+04
2.932932932932933181e+04,4.999952635142262443e+04,3.587419782852105943e+00,4.989114569941565860e+05,5.966247742942796251e+00,1.570308225333476184e+04
2.942942942942943046e+04,4.999953080982805113e+04,3.553545609959517293e+00,4.998544781910253223e+05,5.936559301869285932e+00,1.570119890540531196e+04
2.952952952952953274e+04,4.999953522538607649e+04,3.519998979789755289e+00,5.007943403728545527e+05,5.906914022686867050e+00,1.569902652878389199e+04
2.962962962962963138e+04,4.999953959852487606e+04,3.486776581444952061e+00,5.017310551102836034e+05,5.877312496687574495e+00,1.569656668666712358e+04
2.972972972972973002e+04,4.999954392966815067e+04,3.453875139646731540e+00,5.026646339184561512e+05,5.847755324052506865e+00,1.569382094210647665e+04
2.982982982982983231e+04,4.999954821923489362e+04,3.421291415925328927e+00,5.035950882564707426e+05,5.818243103086297552e+00,1.569079085799707900e+04
2.992992992992993095e+04,4.999955246763984178e+04,3.389022205543857691e+00,5.045224295288869180e+05,5.788776425746844367e+00,1.568747799708115235e+04
3.003003003003003323e+04,4.999955667529313359e+04,3.357064339955230459e+00,5.054466690845350386e+05,5.759355887360632309e+00,1.568388392193828440e+04
3.013013013013013187e+04,4.999956084260090574e+04,3.325414682111977882e+00,5.063678182189223007e+05,5.729982080842315639e+00,1.568001019494994216e+04
3.023023023023023416e+04,4.999956496996432543e+04,3.294070134032021091e+00,5.072858881702817744e+05,5.700655599413019914e+00,1.567585837838491534e+04
3.033033033033033280e+04,4.999956905778063810e+04,3.263027628744338493e+00,5.082008901237600367e+05,5.671377037935108056e+00,1.567143003433119156e+04
3.043043043043043144e+04,4.999957310644326935e+04,3.232284129122150240e+00,5.091128352120033815e+05,5.642146995387714803e+00,1.566672672470452744e+04
3.053053053053053372e+04,4.999957711634050793e+04,3.201836638619921960e+00,5.100217345096460194e+05,5.612966065193375265e+00,1.566175001127546784e+04
3.063063063063063237e+04,4.999958108785726654e+04,3.171682187161495303e+00,5.109275990405720659e+05,5.583834842208777793e+00,1.565650145565822640e+04
3.073073073073073465e+04,4.999958502137449977e+04,3.141817835680944970e+00,5.118304397755772225e+05,5.554753921076545531e+00,1.565098261931169145e+04
3.083083083083083329e+04,4.999958891726824368e+04,3.112240683851524636e+00,5.127302676283760229e+05,5.525723897200631285e+00,1.564519506352505960e+04
3.093093093093093194e+04,4.999959277591158752e+04,3.082947854436288715e+00,5.136270934637987521e+05,5.496745364896552744e+00,1.563914034944678497e+04
3.103103103103103422e+04,4.999959659767329140e+04,3.053936504192506174e+00,5.145209280920312740e+05,5.467818918626164759e+00,1.563282003806447210e+04
3.113113113113113286e+04,4.999960038291770616e+04,3.025203824569120403e+00,5.154117822682440164e+05,5.438945153074368655e+00,1.562623569020359537e+04
3.123123123123123514e+04,4.999960413200648327e+04,2.996747028007960001e+00,5.162996667000390007e+05,5.410124663829371627e+00,1.561938886655226088e+04
3.133133133133133379e+04,4.999960784529658122e+04,2.968563363883795603e+00,5.171845920387192164e+05,5.381358045745028740e+00,1.561228112763256649e+04
3.143143143143143243e+04,4.999961152314110223e+04,2.940650111871356387e+00,5.180665688829385326e+05,5.352645893786438513e+00,1.560491403381360578e+04
3.153153153153153471e+04,4.999961516589063831e+04,2.913004571066723614e+00,5.189456077848228160e+05,5.323988804808905684e+00,1.559728914535937292e+04
3.163163163163163335e+04,4.999961877389073925e+04,2.885624080283344828e+00,5.198217192385387607e+05,5.295387374205691167e+00,1.558940802233715112e+04
3.173173173173173564e+04,4.999962234748371702e+04,2.858506003745902024e+00,5.206949136883551837e+05,5.266842198282039256e+00,1.558127222468284162e+04
3.183183183183183428e+04,4.999962588700841297e+04,2.831647732798148187e+00,5.215652015278466279e+05,5.238353869302937227e+00,1.557288331216031474e+04
3.193193193193193292e+04,4.999962939280033606e+04,2.805046684802160684e+00,5.224325931005937746e+05,5.209922973375358701e+00,1.556424284434990841e+04
3.203203203203203520e+04,4.999963286519132816e+04,2.778700305941861792e+00,5.232970986980594462e+05,5.181550104455770800e+00,1.555535238073281653e+04
3.213213213213213385e+04,4.999963630450999335e+04,2.752606067572684889e+00,5.241587285621321644e+05,5.153235851702135051e+00,1.554621348061694516e+04
3.223223223223223613e+04,4.999963971108094120e+04,2.726761472372882800e+00,5.250174928818653570e+05,5.124980825573407728e+00,1.553682770315452035e+04
3.233233233233233477e+04,4.999964308522589999e+04,2.701164045456458940e+00,5.258734017980281496e+05,5.096785625958365706e+00,1.552719660734590616e+04
3.243243243243243342e+04,4.999964642726349120e+04,2.675811336212756686e+00,5.267264654022107134e+05,5.068650851483740283e+00,1.551732175203862971e+04
3.253253253253253570e+04,4.999964973750895297e+04,2.650700920422945916e+00,5.275766937357868301e+05,5.040577103174874729e+00,1.550720469592564223e+04
3.263263263263263434e+04,4.999965301627355802e+04,2.625830405135900936e+00,5.284240967874692287e+05,5.012564945089886592e+00,1.549684699753721725e+04
3.273273273273273662e+04,4.999965626386603253e+04,2.601197417120968414e+00,5.292686844992259284e+05,4.984614968433396243e+00,1.548625021525611373e+04
3.283283283283283527e+04,4.999965948059164657e+04,2.576799610122890272e+00,5.301104667626972077e+05,4.956727752415045707e+00,1.547541590727210860e+04
3.293293293293293391e+04,4.999966266675250517e+04,2.552634662626269257e+00,5.309494534207102843e+05,4.928903898409243034e+00,1.546434563142086517e+04
3.303303303303303255e+04,4.999966582264751924e+04,2.528700278184855765e+00,5.317856542664994486e+05,4.901143980072461659e+00,1.545304094549760157e+04
3.313313313313313847e+04,4.999966894857251464e+04,2.504994184210433961e+00,5.326190790447738254e+05,4.873448589383825968e+00,1.544150340707517717e+04
3.323323323323323712e+04,4.999967204482047964e+04,2.481514130246046168e+00,5.334497374523829203e+05,4.845818358909424362e+00,1.542973457367164519e+04
3.333333333333333576e+04,4.999967511168113560e+04,2.458257891254015171e+00,5.342776391370522324e+05,4.818253895424347455e+00,1.541773600246895148e+04
3.343343343343343440e+04,4.999967814944133715e+04,2.435223264614386540e+00,5.351027936986632412e+05,4.790755812725080887e+00,1.540550925055579137e+04
3.353353353353353305e+04,4.999968115838505037e+04,2.412408070199268728e+00,5.359252106892435113e+05,4.763324679578854415e+00,1.539305587497878878e+04
3.363363363363363896e+04,4.999968413879332365e+04,2.389810150487358342e+00,5.367448996131579624e+05,4.735961081839080933e+00,1.538037743254424822e+04
3.373373373373373761e+04,4.999968709094426595e+04,2.367427371039040995e+00,5.375618699277505511e+05,4.708665509091875201e+00,1.536747547944903090e+04
3.383383383383383625e+04,4.999969001511322131e+04,2.345257618840786318e+00,5.383761310430672020e+05,4.681438440065745610e+00,1.535435157188709127e+04
3.393393393393393490e+04,4.999969291157269618e+04,2.323298803272986213e+00,5.391876923226857325e+05,4.654280489460336234e+00,1.534100726524768288e+04
3.403403403403403354e+04,4.999969578059229389e+04,2.301548855920511283e+00,5.399965630815993063e+05,4.627192531343463422e+00,1.532744411521651273e+04
3.413413413413413946e+04,4.999969862243893294e+04,2.280005729392147185e+00,5.408027525886329822e+05,4.600175014520350381e+00,1.531366367734817140e+04
3.423423423423423810e+04,4.999970143737660692e+04,2.258667398902790335e+00,5.416062700633134227e+05,4.573228472331800631e+00,1.529966750669620706e+04
3.433433433433433675e+04,4.999970422566679190e+04,2.237531859462078110e+00,5.424071246813965263e+05,4.546353498381538571e+00,1.528545715802831910e+04
3.443443443443443539e+04,4.999970698756843922e+04,2.216597125463091178e+00,5.432053255755697610e+05,4.519550660932977415e+00,1.527103418582115046e+04
3.453453453453453403e+04,4.999970972333786631e+04,2.195861232130598584e+00,5.440008818319763523e+05,4.492820533039949993e+00,1.525640014420003718e+04
3.463463463463463995e+04,4.999971243322850933e+04,2.175322236707282197e+00,5.447938024871352827e+05,4.466163686678934930e+00,1.524155658689959455e+04
3.473473473473473859e+04,4.999971511749195633e+04,2.154978211040822877e+00,5.455840965445635375e+05,4.439580691989702288e+00,1.522650506738845252e+04
3.483483483483483724e+04,4.999971777637697232e+04,2.134827248757794393e+00,5.463717729579574661e+05,4.413072108387900983e+00,1.521124713863758188e+04
3.493493493493493588e+04,4.999972041012896079e+04,2.114867469731064986e+00,5.471568406216715230e+05,4.386638499912582922e+00,1.519578435314888884e+04
3.503503503503503453e+04,4.999972301899133890e+04,2.095097009135725941e+00,5.479393083937907359e+05,4.360280440017099579e+00,1.518011826303784437e+04
3.513513513513514044e+04,4.999972560320473713e+04,2.075514023820529630e+00,5.487191850824059220e+05,4.333998490925270453e+00,1.516425041997521475e+04
3.523523523523523909e+04,4.999972816300767590e+04,2.056116686902274449e+00,5.494964794571688399e+05,4.307793213506566410e+00,1.514818237524313190e+04
3.533533533533533773e+04,4.999973069863637647e+04,2.036903189427703875e+00,5.502712002450552536e+05,4.281665159935648113e+00,1.513191567960799330e+04
3.543543543543543637e+04,4.999973321032459353e+04,2.017871741468308056e+00,5.510433561281712027e+05,4.255614883351169553e+00,1.511545188332414909e+04
3.553553553553553502e+04,4.999973569830376073e+04,1.999020571184869199e+00,5.518129557451403234e+05,4.229642934605393201e+00,1.509879253605667691e+04
3.563563563563564094e+04,4.999973816280304163e+04,1.980347924281226524e+00,5.525800076936796540e+05,4.203749857637035348e+00,1.508193918710696744e+04
3.573573573573573958e+04,4.999974060404916963e+04,1.961852065422968305e+00,5.533445205235765316e+05,4.177936199678526918e+00,1.506489338478349418e+04
3.583583583583583822e+04,4.999974302226658619e+04,1.943531276879590708e+00,5.541065027447210159e+05,4.152202500491632975e+00,1.504765667719954763e+04
3.593593593593593687e+04,4.999974541767753544e+04,1.925383858086232580e+00,5.548659628230271628e+05,4.126549297906081826e+00,1.503023061152664013e+04
3.603603603603603551e+04,4.999974779050194047e+04,1.907408126248339553e+00,5.556229091811372200e+05,4.100977126765152470e+00,1.501261673428385257e+04
3.613613613613614143e+04,4.999975014095743245e+04,1.889602416496350745e+00,5.563773501988829812e+05,4.075486518684724224e+00,1.499481659144462537e+04
3.623623623623624007e+04,4.999975246925975080e+04,1.871965078577694674e+00,5.571292942165391287e+05,4.050077999869211354e+00,1.497683172788767843e+04
3.633633633633633872e+04,4.999975477562205924e+04,1.854494482076894046e+00,5.578787495286623016e+05,4.024752095132845930e+00,1.495866368812756627e+04
3.643643643643643736e+04,4.999975706025576073e+04,1.837189010304020931e+00,5.586257243919210741e+05,3.999509323920222403e+00,1.494031401547963105e+04
3.653653653653653600e+04,4.999975932336992992e+04,1.820047064520249336e+00,5.593702270194942830e+05,3.974350202596752091e+00,1.492178425264486214e+04
3.663663663663664192e+04,4.999976156517158961e+04,1.803067061857891229e+00,5.601122655838554492e+05,3.949275242474795444e+00,1.490307594134691135e+04
3.673673673673674057e+04,4.999976378586587816e+04,1.786247434016458913e+00,5.608518482185206376e+05,3.924284948755393465e+00,1.488419062211826167e+04
3.683683683683683921e+04,4.999976598565552558e+04,1.769586631384130859e+00,5.615889830125515582e+05,3.899379825388263221e+00,1.486512983509201149e+04
3.693693693693693785e+04,4.999976816474133375e+04,1.753083119248940891e+00,5.623236780156091554e+05,3.874560370606489723e+00,1.484589511927418062e+04
3.703703703703703650e+04,4.999977032332223462e+04,1.736735377233084021e+00,5.630559412385987816e+05,3.849827079801740659e+00,1.482648801218605331e+04
3.713713713713714242e+04,4.999977246159510833e+04,1.720541900851441097e+00,5.637857806517668068e+05,3.825180442408896209e+00,1.480691005057697294e+04
3.723723723723724106e+04,4.999977457975493598e+04,1.704501200371603575e+00,5.645132041861456819e+05,3.800620943037659849e+00,1.478716277003401228e+04
3.733733733733733970e+04,4.999977667799474148e+04,1.688611801057646078e+00,5.652382197332909564e+05,3.776149060858700945e+00,1.476724770489037110e+04
3.743743743743743835e+04,4.999977875650538772e+04,1.672872245067114072e+00,5.659608351429854520e+05,3.751765267238397428e+00,1.474716638828451687e+04
3.753753753753753699e+04,4.999978081547624606e+04,1.657281085730720527e+00,5.666810582302972907e+05,3.727470030773896603e+00,1.472692035193812444e+04
3.763763763763764291e+04,4.999978285509476700e+04,1.641836891478585914e+00,5.673988967707937118e+05,3.703263813053744080e+00,1.470651112623001973e+04
3.773773773773774155e+04,4.999978487554624007e+04,1.626538247411486893e+00,5.681143584989076480e+05,3.679147072378128769e+00,1.468594024032667949e+04
3.783783783783784020e+04,4.999978687701419403e+04,1.611383752122252266e+00,5.688274511116108624e+05,3.655120260587259473e+00,1.466520922190781857e+04
3.793793793793793884e+04,4.999978885968053510e+04,1.596372016665721594e+00,5.695381822696439922e+05,3.631183822057297395e+00,1.464431959705365080e+04
3.803803803803803748e+04,4.999979082372529228e+04,1.581501666782862747e+00,5.702465595950750867e+05,3.607338196137956032e+00,1.462327289037343689e+04
3.813813813813814340e+04,4.999979276932648645e+04,1.566771343506928371e+00,5.709525906711255666e+05,3.583583820075942228e+00,1.460207062496440813e+04
3.823823823823824205e+04,4.999979469666058867e+04,1.552179699918754707e+00,5.716562830450066831e+05,3.559921121237286989e+00,1.458071432223496049e+04
3.833833833833834069e+04,4.999979660590223648e+04,1.537725403215848718e+00,5.723576442262849305e+05,3.536350522522330841e+00,1.455920550195070427e+04
3.843843843843843933e+04,4.999979849722435756e+04,1.523407133743929665e+00,5.730566816882072017e+05,3.512872438744885084e+00,1.453754568205003488e+04
3.853853853853853798e+04,4.999980037079817703e+04,1.509223584914818117e+00,5.737534028678077739e+05,3.489487276961237061e+00,1.451573637861753559e+04
3.863863863863864390e+04,4.999980222679319559e+04,1.495173463617867737e+00,5.744478151649251813e+05,3.466195440516824267e+00,1.449377910605005854e+04
