t,S_a,I_a,S_h,I_h,R_h
2.762762762762762941e+04,4.994913959372721729e+04,3.411948339314286045e+02,4.152184224064831506e+05,3.917004362337807777e+01,5.361826925204761937e+04
2.772772772772772805e+04,4.994913026807868300e+04,3.412755430618678929e+02,4.159005507818945916e+05,3.919561836915978148e+01,5.380027632175872714e+04
2.782782782782783033e+04,4.994912111706540600e+04,3.413547494881142939e+02,4.165795640583506320e+05,3.922100911366690212e+01,5.398182700518282218e+04
2.792792792792792898e+04,4.994911213745582063e+04,3.414324806857536601e+02,4.172554776408201433e+05,3.924621777111185850e+01,5.416292125588650379e+04
2.802802802802803126e+04,4.994910332607896999e+04,3.415087636359750149e+02,4.179283068391699344e+05,3.927124622899105333e+01,5.434355904729665053e+04
2.812812812812812990e+04,4.994909467983788636e+04,3.415836247645733010e+02,4.185980668610673747e+05,3.929609634572342003e+01,5.452374037645747012e+04
2.822822822822822855e+04,4.994908619566215202e+04,3.416570901726748275e+02,4.192647728384535876e+05,3.932076995974760791e+01,5.470346525045169983e+04
2.832832832832833083e+04,4.994907787054756045e+04,3.417291854495033476e+02,4.199284398059203522e+05,3.934526888220199226e+01,5.488273369765942334e+04
2.842842842842842947e+04,4.994906970154335431e+04,3.417999357369630502e+02,4.205890827080635936e+05,3.936959489949590818e+01,5.506154576405238186e+04
2.852852852852853175e+04,4.994906168575109041e+04,3.418693657381720641e+02,4.212467164003883372e+05,3.939374977367929631e+01,5.523990151281918952e+04
2.862862862862863039e+04,4.994905382032351918e+04,3.419374997259962470e+02,4.219013556502128486e+05,3.941773524281234131e+01,5.541780102399039606e+04
2.872872872872872904e+04,4.994904610249228426e+04,3.420043613872928177e+02,4.225530151197350351e+05,3.944155304082162417e+01,5.559524440324126772e+04
2.882882882882883132e+04,4.994903852951463341e+04,3.420699741288059954e+02,4.232017093992235023e+05,3.946520486259956328e+01,5.577223176490564219e+04
2.892892892892892996e+04,4.994903109869019681e+04,3.421343609837382473e+02,4.238474529968508868e+05,3.948869237646783859e+01,5.594876323729685828e+04
2.902902902902903224e+04,4.994902380737495696e+04,3.421975445342660009e+02,4.244902603302589268e+05,3.951201723474968475e+01,5.612483896713811555e+04
2.912912912912913089e+04,4.994901665297194268e+04,3.422595469667198245e+02,4.251301457325276569e+05,3.953518106860677506e+01,5.630045911658176919e+04
2.922922922922922953e+04,4.994900963293019595e+04,3.423203900795891172e+02,4.257671234530220390e+05,3.955818548847162930e+01,5.647562386286407855e+04
2.932932932932933181e+04,4.994900274475416518e+04,3.423800952235350223e+02,4.264012076512189815e+05,3.958103207579318195e+01,5.665033340156572376e+04
2.942942942942943046e+04,4.994899598601724574e+04,3.424386832142477601e+02,4.270324123877295642e+05,3.960372237131296913e+01,5.682458795131259831e+04
2.952952952952953274e+04,4.994898935428846744e+04,3.424961748124991914e+02,4.276607516738867853e+05,3.962625793580741629e+01,5.699838772839582089e+04
2.962962962962963138e+04,4.994898284720075026e+04,3.425525902797598405e+02,4.282862394258818240e+05,3.964864029272214196e+01,5.717173297041840851e+04
2.972972972972973002e+04,4.994897646242946939e+04,3.426079495194398419e+02,4.289088894793681684e+05,3.967087094562693750e+01,5.734462392888390605e+04
2.982982982982983231e+04,4.994897019769151666e+04,3.426622720842186141e+02,4.295287155902388622e+05,3.969295137856190081e+01,5.751706086888688151e+04
2.992992992992993095e+04,4.994896405074442009e+04,3.427155771833742506e+02,4.301457314354036353e+05,3.971488305638354177e+01,5.768904406880341412e+04
3.003003003003003323e+04,4.994895801941771060e+04,3.427678834535519172e+02,4.307599505908928113e+05,3.973666741528201385e+01,5.786057383153721457e+04
3.013013013013013187e+04,4.994895210154595406e+04,3.428192094494975777e+02,4.313713865789669217e+05,3.975830588321223757e+01,5.803165046059658926e+04
3.023023023023023416e+04,4.994894629500569863e+04,3.428695733741051299e+02,4.319800528423173819e+05,3.977979986871917362e+01,5.820227427332982188e+04
3.033033033033033280e+04,4.994894059771702450e+04,3.429189930678176665e+02,4.325859627431254485e+05,3.980115076053908041e+01,5.837244560149129393e+04
3.043043043043043144e+04,4.994893500763741758e+04,3.429674860541160797e+02,4.331891295674969442e+05,3.982235992953107484e+01,5.854216478906809789e+04
3.053053053053053372e+04,4.994892952276088909e+04,3.430150695461990722e+02,4.337895665261772228e+05,3.984342872899625831e+01,5.871143219200219755e+04
3.063063063063063237e+04,4.994892414112830738e+04,3.430617603724173250e+02,4.343872867481100257e+05,3.986435849207934723e+01,5.888024818152399530e+04
3.073073073073073465e+04,4.994891886082672136e+04,3.431075749816598659e+02,4.349823032810391160e+05,3.988515053204135086e+01,5.904861314393211796e+04
3.083083083083083329e+04,4.994891367994756001e+04,3.431525297493660105e+02,4.355746291185865412e+05,3.990580615332765291e+01,5.921652746701034630e+04
3.093093093093093194e+04,4.994890859663041920e+04,3.431966406580993976e+02,4.361642771722461912e+05,3.992632664017676092e+01,5.938399155424520723e+04
3.103103103103103422e+04,4.994890360904848785e+04,3.432399234048368726e+02,4.367512602809593664e+05,3.994671326055225791e+01,5.955100582007614139e+04
3.113113113113113286e+04,4.994889871540774766e+04,3.432823934070782457e+02,4.373355912117800326e+05,3.996696726644146480e+01,5.971757068964308564e+04
3.123123123123123514e+04,4.994889391394626000e+04,3.433240658089558224e+02,4.379172826605392620e+05,3.998708989415409576e+01,5.988368659853403369e+04
3.133133133133133379e+04,4.994888920296473225e+04,3.433649552631698043e+02,4.384963472335972474e+05,4.000708235285681269e+01,6.004935400200154254e+04
3.143143143143143243e+04,4.994888458075596282e+04,3.434050764363071266e+02,4.390727974906246527e+05,4.002694585106907965e+01,6.021457335362418235e+04
3.153153153153153471e+04,4.994888004565440497e+04,3.434444436549829334e+02,4.396466459148981376e+05,4.004668157807163453e+01,6.037934512025880395e+04
3.163163163163163335e+04,4.994887559602677356e+04,3.434830709739370036e+02,4.402179049191944650e+05,4.006629070745800192e+01,6.054366977916986070e+04
3.173173173173173564e+04,4.994887123026923655e+04,3.435209721966638199e+02,4.407865868476805626e+05,4.008577439819519128e+01,6.070754781716367143e+04
3.183183183183183428e+04,4.994886694680672372e+04,3.435581608809897034e+02,4.413527039765333175e+05,4.010513379489434271e+01,6.087097973035847826e+04
3.193193193193193292e+04,4.994886274410537590e+04,3.435946502460626562e+02,4.419162685062561068e+05,4.012437002346099035e+01,6.103396602808967873e+04
3.203203203203203520e+04,4.994885862066163099e+04,3.436304532546957375e+02,4.424772925687641255e+05,4.014348419496351283e+01,6.119650722946002497e+04
3.213213213213213385e+04,4.994885457497782772e+04,3.436655827975783382e+02,4.430357882430486497e+05,4.016247741427595486e+01,6.135860385561694420e+04
3.223223223223223613e+04,4.994885060559422709e+04,3.437000514527351811e+02,4.435917675350690261e+05,4.018135076881387135e+01,6.152025643984592170e+04
3.233233233233233477e+04,4.994884671107751637e+04,3.437338715722976303e+02,4.441452423852103529e+05,4.020010533261034880e+01,6.168146552393490128e+04
3.243243243243243342e+04,4.994884289002021978e+04,3.437670552875532053e+02,4.446962246688589221e+05,4.021874216656200929e+01,6.184223165796649846e+04
3.253253253253253570e+04,4.994883914104043652e+04,3.437996145112543900e+02,4.452447261967480299e+05,4.023726231854880098e+01,6.200255540022390778e+04
3.263263263263263434e+04,4.994883546281020244e+04,3.438315607124998792e+02,4.457907586962280329e+05,4.025566681308563943e+01,6.216243732653153711e+04
3.273273273273273662e+04,4.994883185398539354e+04,3.438629054735436057e+02,4.463343338581197313e+05,4.027395667696517734e+01,6.232187800715765479e+04
3.283283283283283527e+04,4.994882831326172891e+04,3.438936600452363450e+02,4.468754632995796273e+05,4.029213291880891745e+01,6.248087802525838924e+04
3.293293293293293391e+04,4.994882483935866912e+04,3.439238354752559417e+02,4.474141585750070517e+05,4.031019653498297828e+01,6.263943797155988432e+04
3.303303303303303255e+04,4.994882143101884867e+04,3.439534426126486437e+02,4.479504311765767634e+05,4.032814850982073551e+01,6.279755844417152548e+04
3.313313313313313847e+04,4.994881808700753027e+04,3.439824921123705508e+02,4.484842925347718410e+05,4.034598981584539956e+01,6.295524004839926056e+04
3.323323323323323712e+04,4.994881480612568703e+04,3.440109943318567503e+02,4.490157540100260521e+05,4.036372140905604766e+01,6.311248340090781130e+04
3.333333333333333576e+04,4.994881158719181258e+04,3.440389594753767710e+02,4.495448269047690555e+05,4.038134423554257779e+01,6.326928912390248297e+04
3.343343343343343440e+04,4.994880842903326266e+04,3.440663976627969873e+02,4.500715224692462943e+05,4.039885923464451167e+01,6.342565784235563478e+04
3.353353353353353305e+04,4.994880533050628583e+04,3.440933187711241317e+02,4.505958518886312959e+05,4.041626733172125796e+01,6.358159019038533734e+04
3.363363363363363896e+04,4.994880229048791807e+04,3.441197324988347646e+02,4.511178262884813594e+05,4.043356944110821871e+01,6.373708680866048962e+04
3.373373373373373761e+04,4.994879930787550984e+04,3.441456483699544151e+02,4.516374567352319136e+05,4.045076646631824246e+01,6.389214834423264983e+04
3.383383383383383625e+04,4.994879638158895978e+04,3.441710757167007841e+02,4.521547542349582072e+05,4.046785929925537317e+01,6.404677545120476861e+04
3.393393393393393490e+04,4.994879351059142937e+04,3.441960235175795901e+02,4.526697297204478527e+05,4.048484881276811365e+01,6.420096879704233288e+04
3.403403403403403354e+04,4.994879069382682064e+04,3.442205008870750476e+02,4.531823940909636440e+05,4.050173588322686413e+01,6.435472904344907147e+04
3.413413413413413946e+04,4.994878793027371285e+04,3.442445166539204706e+02,4.536927581783060450e+05,4.051852137110497409e+01,6.450805686282062379e+04
3.423423423423423810e+04,4.994878521892920980e+04,3.442680794873444938e+02,4.542008327571867849e+05,4.053520612680942037e+01,6.466095293330748245e+04
3.433433433433433675e+04,4.994878255880852521e+04,3.442911979008219419e+02,4.547066285456969053e+05,4.055179099086713990e+01,6.481341793865979707e+04
3.443443443443443539e+04,4.994877994894455333e+04,3.443138802558250404e+02,4.552101562057750416e+05,4.056827679411134824e+01,6.496545256807203987e+04
3.453453453453453403e+04,4.994877738838738151e+04,3.443361347655738882e+02,4.557114263436754118e+05,4.058466435786786519e+01,6.511705751602769305e+04
3.463463463463463995e+04,4.994877487623425986e+04,3.443579692505012417e+02,4.562104494902499137e+05,4.060095448286352848e+01,6.526823349178264471e+04
3.473473473473473859e+04,4.994877241156134551e+04,3.443793916958405248e+02,4.567072361464444548e+05,4.061714797456947679e+01,6.541898119770954509e+04
3.483483483483483724e+04,4.994876999346996308e+04,3.444004098740266500e+02,4.572017967527624569e+05,4.063324562606543111e+01,6.556930134394679044e+04
3.493493493493493588e+04,4.994876762108098046e+04,3.444210313903822112e+02,4.576941416931424756e+05,4.064924822013080785e+01,6.571919464661528764e+04
3.503503503503503453e+04,4.994876529353110527e+04,3.444412637136867943e+02,4.581842812976068235e+05,4.066515653064926283e+01,6.586866182662201754e+04
3.513513513513514044e+04,4.994876300997249928e+04,3.444611141795222693e+02,4.586722258426966146e+05,4.068097132277654993e+01,6.601770360952054034e+04
3.523523523523523909e+04,4.994876076957234181e+04,3.444805899936175138e+02,4.591579855519069824e+05,4.069669335310843650e+01,6.616632072537144995e+04
3.533533533533533773e+04,4.994875857153495599e+04,3.444996980580152695e+02,4.596415705816482659e+05,4.071232336137319407e+01,6.631451391546337982e+04
3.543543543543543637e+04,4.994875641506427928e+04,3.445184452666414927e+02,4.601229910455534118e+05,4.072786208457813473e+01,6.646228392085822998e+04
3.553553553553553502e+04,4.994875429936630826e+04,3.445368384867950340e+02,4.606022570131279062e+05,4.074331025613211921e+01,6.660963148309788085e+04
3.563563563563564094e+04,4.994875222367119568e+04,3.445548843848338265e+02,4.610793784956716117e+05,4.075866859751496207e+01,6.675655735094378178e+04
3.573573573573573958e+04,4.994875018722306413e+04,3.445725895066775024e+02,4.615543654530168278e+05,4.077393782213626849e+01,6.690306227724983182e+04
3.583583583583583822e+04,4.994874818927967863e+04,3.445899602807252222e+02,4.620272277939289343e+05,4.078911863548285766e+01,6.704914701883940143e+04
3.593593593593593687e+04,4.994874622911209735e+04,3.446070030207735613e+02,4.624979753765065107e+05,4.080421173526624301e+01,6.719481233638228150e+04
3.603603603603603551e+04,4.994874430601447239e+04,3.446237238413756927e+02,4.629666180013110279e+05,4.081921780804640321e+01,6.734005899766521179e+04
3.613613613613614143e+04,4.994874241930010612e+04,3.446401286919912650e+02,4.634331654143605265e+05,4.083413753063616269e+01,6.748488777625843068e+04
3.623623623623624007e+04,4.994874056827047025e+04,3.446562236237859338e+02,4.638976273294415441e+05,4.084897158086810265e+01,6.762929944116549450e+04
3.633633633633633872e+04,4.994873875225148367e+04,3.446720144771542778e+02,4.643600134023203282e+05,4.086372062504946001e+01,6.777329476892400999e+04
3.643643643643643736e+04,4.994873697058132529e+04,3.446875069863208978e+02,4.648203332395863254e+05,4.087838532220170862e+01,6.791687453954161901e+04
3.653653653653653600e+04,4.994873522261018661e+04,3.447027067818937667e+02,4.652785963990224991e+05,4.089296632419329569e+01,6.806003953638725216e+04
3.663663663663664192e+04,4.994873350769992248e+04,3.447176193934170101e+02,4.657348123899748898e+05,4.090746427587244938e+01,6.820279054608219303e+04
3.673673673673674057e+04,4.994873182522696152e+04,3.447322502266468973e+02,4.661889906715780380e+05,4.092187981367656846e+01,6.834512835937085038e+04
3.683683683683683921e+04,4.994873017459819675e+04,3.447466044373559271e+02,4.666411406422001892e+05,4.093621355800574690e+01,6.848705377600148495e+04
3.693693693693693785e+04,4.994872855519904988e+04,3.447606873441316679e+02,4.670912716746237711e+05,4.095046613807967617e+01,6.862856758871860802e+04
3.703703703703703650e+04,4.994872696643946256e+04,3.447745040632588598e+02,4.675393930852172780e+05,4.096463816991213491e+01,6.876967059740288823e+04
3.713713713713714242e+04,4.994872540774015215e+04,3.447880596178199539e+02,4.679855141433464014e+05,4.097873026286503517e+01,6.891036360483313911e+04
3.723723723723724106e+04,4.994872387853238615e+04,3.448013589399535022e+02,4.684296440717187943e+05,4.099274301976342372e+01,6.905064741658890853e+04
3.733733733733733970e+04,4.994872237825767661e+04,3.448144068731120342e+02,4.688717920467290678e+05,4.100667703701049049e+01,6.919052284095306823e+04
3.743743743743743835e+04,4.994872090636756184e+04,3.448272081743203330e+02,4.693119671988037881e+05,4.102053290470256997e+01,6.932999068881434505e+04
3.753753753753753699e+04,4.994871946234189090e+04,3.448397673496118045e+02,4.697501785982942674e+05,4.103431120498520102e+01,6.946905178004347545e+04
3.763763763763764291e+04,4.994871804564604099e+04,3.448520890380999049e+02,4.701864352888988797e+05,4.104801251619392843e+01,6.960770692857950053e+04
3.773773773773774155e+04,4.994871665576180385e+04,3.448641777344316779e+02,4.706207462637677090e+05,4.106163741001912371e+01,6.974595695319001970e+04
3.783783783783784020e+04,4.994871529218183423e+04,3.448760378387926266e+02,4.710531204699843656e+05,4.107518645212435615e+01,6.988380267552117584e+04
3.793793793793793884e+04,4.994871395440795459e+04,3.448876736717101608e+02,4.714835668099971954e+05,4.108866020239371863e+01,7.002124491951326490e+04
3.803803803803803748e+04,4.994871264195096592e+04,3.448990894760518131e+02,4.719120941419422161e+05,4.110205921504410753e+01,7.015828451131345355e+04
3.813813813813814340e+04,4.994871135433034942e+04,3.449102894190234565e+02,4.723387112799653551e+05,4.111538403873743874e+01,7.029492227918839490e+04
3.823823823823824205e+04,4.994871009109167790e+04,3.449212774594645339e+02,4.727634269827001845e+05,4.112863519881108942e+01,7.043115905868414848e+04
3.833833833833834069e+04,4.994870885177395394e+04,3.449320575978432544e+02,4.731862499753971933e+05,4.114181323031182558e+01,7.056699568287834700e+04
3.843843843843843933e+04,4.994870763591805735e+04,3.449426338121365916e+02,4.736071889444323024e+05,4.115491866933092524e+01,7.070243298486847198e+04
3.853853853853853798e+04,4.994870644307990005e+04,3.449530099568378887e+02,4.740262525285730371e+05,4.116795203944433013e+01,7.083747180169634521e+04
3.863863863863864390e+04,4.994870527282343392e+04,3.449631898170612203e+02,4.744434493238831055e+05,4.118091385874206622e+01,7.097211297223110159e+04
3.873873873873874254e+04,4.994870412472041062e+04,3.449731771103434426e+02,4.748587878840272897e+05,4.119380463991443264e+01,7.110635733708943008e+04
3.883883883883884118e+04,4.994870299835019978e+04,3.449829754884465842e+02,4.752722767205766286e+05,4.120662489033830411e+01,7.124020573855594557e+04
3.893893893893893983e+04,4.994870189329954883e+04,3.449925885391597831e+02,4.756839243033140083e+05,4.121937511216334826e+01,7.137365902050341538e+04
3.903903903903903847e+04,4.994870080917631276e+04,3.450020196584632686e+02,4.760937390487852972e+05,4.123205582091243571e+01,7.150671803342377825e+04
3.913913913913914439e+04,4.994869974559001275e+04,3.450112722313486984e+02,4.765017293368355022e+05,4.124466752000159886e+01,7.163938362729107030e+04
3.923923923923924303e+04,4.994869870214253751e+04,3.450203497185170818e+02,4.769079035186105175e+05,4.125721068870212349e+01,7.177165664813488547e+04
3.933933933933934168e+04,4.994869767845200840e+04,3.450292554335024988e+02,4.773122698964924202e+05,4.126968581431386696e+01,7.190353794681816362e+04
3.943943943943944032e+04,4.994869667414339347e+04,3.450379926303470484e+02,4.777148367321901023e+05,4.128209337998769968e+01,7.203502837557207386e+04
3.953953953953953896e+04,4.994869568884831097e+04,3.450465645051622232e+02,4.781156122470226837e+05,4.129443386484621925e+01,7.216612878792581614e+04
3.963963963963964488e+04,4.994869472220484022e+04,3.450549741976900577e+02,4.785146046222028090e+05,4.130670774410437218e+01,7.229684003863649559e+04
3.973973973973974353e+04,4.994869377385732514e+04,3.450632247928641618e+02,4.789118219991200021e+05,4.131891548919013957e+01,7.242716298361879308e+04
3.983983983983984217e+04,4.994869284346534550e+04,3.450713192589698224e+02,4.793072724737827666e+05,4.133105752094140684e+01,7.255709848239347048e+04
3.993993993993994081e+04,4.994869193069998437e+04,3.450792604736552107e+02,4.797009640993546345e+05,4.134313422782231839e+01,7.268664739704578824e+04
4.004004004004003946e+04,4.994869103521859506e+04,3.450870513997484181e+02,4.800929049024918349e+05,4.135514609501229444e+01,7.281581058523320826e+04
4.014014014014014538e+04,4.994869015669435612e+04,3.450946948800201426e+02,4.804831028645740589e+05,4.136709355147328893e+01,7.294458890833007172e+04
4.024024024024024402e+04,4.994868929480666702e+04,3.451021937043309435e+02,4.808715659280302934e+05,4.137897701861117383e+01,7.307298322875202575e+04
4.034034034034034266e+04,4.994868844924098084e+04,3.451095506108081281e+02,4.812583019965869607e+05,4.139079691011223616e+01,7.320099440990110452e+04
4.044044044044044131e+04,4.994868761968873878e+04,3.451167682870229783e+02,4.816433189355155919e+05,4.140255363177952574e+01,7.332862331611081026e+04
4.054054054054053995e+04,4.994868680584694812e+04,3.451238493519064718e+02,4.820266245699224528e+05,4.141424790428444425e+01,7.345587081327830674e+04
4.064064064064064587e+04,4.994868600741839327e+04,3.451307963690816223e+02,4.824082266864655539e+05,4.142588015881251096e+01,7.358273776846074907e+04
4.074074074074074451e+04,4.994868522411178128e+04,3.451376118650015314e+02,4.827881330351267825e+05,4.143745049153446303e+01,7.370922504917476908e+04
4.084084084084084316e+04,4.994868445564151625e+04,3.451442983260523647e+02,4.831663513285618974e+05,4.144895949982369387e+01,7.383533352333292714e+04
4.094094094094094180e+04,4.994868370172719005e+04,3.451508581936914197e+02,4.835428892424895894e+05,4.146040756066136623e+01,7.396106405956779781e+04
4.104104104104104044e+04,4.994868296209433174e+04,3.451572938538427593e+02,4.839177544085136033e+05,4.147179507288192468e+01,7.408641752737470961e+04
4.114114114114114636e+04,4.994868223647426930e+04,3.451636076405868039e+02,4.842909544161108788e+05,4.148312244455014053e+01,7.421139479701736127e+04
4.124124124124124501e+04,4.994868152459961857e+04,3.451698018794011205e+02,4.846624968461884419e+05,4.149439005768469713e+01,7.433599673886298842e+04
4.134134134134134365e+04,4.994868082621730719e+04,3.451758787679103193e+02,4.850323891737653757e+05,4.150559833263462650e+01,7.446022422500669200e+04
4.144144144144144229e+04,4.994868014106049668e+04,3.451818406256688831e+02,4.854006389753533877e+05,4.151674765779301879e+01,7.458407812590764661e+04
4.154154154154154094e+04,4.994867946889149607e+04,3.451876895180377574e+02,4.857672536112756934e+05,4.152783841527918440e+01,7.470755931524759217e+04
4.164164164164164686e+04,4.994867880945205252e+04,3.451934276891130366e+02,4.861322405943722697e+05,4.153887099961885099e+01,7.483066866446293716e+04
4.174174174174174550e+04,4.994867816250862961e+04,3.451990571687151714e+02,4.864956072508873767e+05,4.154984578669015605e+01,7.495340704746825213e+04
4.184184184184184414e+04,4.994867752781955642e+04,3.452045800571779637e+02,4.868573609688153374e+05,4.156076315885514560e+01,7.507577533738223428e+04
4.194194194194194279e+04,4.994867690515735012e+04,3.452099983316589942e+02,4.872175090226270841e+05,4.157162348760756743e+01,7.519777440836602182e+04
4.204204204204204143e+04,4.994867629429952649e+04,3.452153139260497028e+02,4.875760586475866148e+05,4.158242714059384326e+01,7.531940513498788641e+04
4.214214214214214735e+04,4.994867569500893296e+04,3.452205289015212770e+02,4.879330171970326337e+05,4.159317449665638122e+01,7.544066839078618796e+04
4.224224224224224599e+04,4.994867510706408939e+04,3.452256451831587469e+02,4.882883919014975545e+05,4.160386592251354898e+01,7.556156505061134521e+04
4.234234234234234464e+04,4.994867453024930001e+04,3.452306646458627597e+02,4.886421899346337887e+05,4.161450177925537020e+01,7.568209598904948507e+04
4.244244244244244328e+04,4.994867396435483533e+04,3.452355891128838152e+02,4.889944184167071944e+05,4.162508242263837843e+01,7.580226208074610622e+04
4.254254254254254192e+04,4.994867340917789261e+04,3.452404203473106463e+02,4.893450844348933897e+05,4.163560820479898439e+01,7.592206420228673960e+04
4.264264264264264784e+04,4.994867286452153348e+04,3.452451600613844676e+02,4.896941950210676878e+05,4.164607947237856678e+01,7.604150323013894376e+04
4.274274274274274649e+04,4.994867233018431580e+04,3.452498100061948776e+02,4.900417572246659547e+05,4.165649657635504610e+01,7.616058003927893878e+04
4.284284284284284513e+04,4.994867180595910759e+04,3.452543719820767478e+02,4.903877781201344333e+05,4.166685987308569850e+01,7.627929550296832167e+04
4.294294294294294377e+04,4.994867129166814266e+04,3.452588475348143788e+02,4.907322645892406581e+05,4.167716969383682368e+01,7.639765049927684595e+04
4.304304304304304969e+04,4.994867078712868533e+04,3.452632382533448663e+02,4.910752235343969660e+05,4.168742637464302447e+01,7.651564590469052200e+04
4.314314314314314834e+04,4.994867029215517687e+04,3.452675457508926229e+02,4.914166618640888482e+05,4.169763025239959831e+01,7.663328259442835406e+04
4.324324324324324698e+04,4.994866980655322550e+04,3.452717717170052651e+02,4.917565865293380921e+05,4.170778166850478641e+01,7.675056144125627179e+04
4.334334334334334562e+04,4.994866933015591349e+04,3.452759176033292192e+02,4.920950043035169947e+05,4.171788094686570503e+01,7.686748332265028148e+04
4.344344344344344427e+04,4.994866886279085884e+04,3.452799849086188715e+02,4.924319219820623402e+05,4.172792841384755036e+01,7.698404911429928325e+04
4.354354354354355019e+04,4.994866840428677096e+04,3.452839751222989548e+02,4.927673463395301369e+05,4.173792439418920708e+01,7.710025969113425526e+04
4.364364364364364883e+04,4.994866795446881588e+04,3.452878897644769722e+02,4.931012841517159832e+05,4.174786921357063818e+01,7.721611592596794071e+04
4.374374374374374747e+04,4.994866751317656599e+04,3.452917302301044060e+02,4.934337421095017344e+05,4.175776318861372971e+01,7.733161869479306915e+04
4.384384384384384612e+04,4.994866708024865511e+04,3.452954979224246586e+02,4.937647268926303950e+05,4.176760663544472862e+01,7.744676887224538950e+04
4.394394394394394476e+04,4.994866665552576887e+04,3.452991942267471472e+02,4.940942451482892502e+05,4.177739986799025473e+01,7.756156733195070410e+04
4.404404404404405068e+04,4.994866623884808359e+04,3.453028205328207036e+02,4.944223034881380154e+05,4.178714319936553068e+01,7.767601494455676584e+04
4.414414414414414932e+04,4.994866583006613655e+04,3.453063781405775785e+02,4.947489085008286638e+05,4.179683693602571282e+01,7.779011258602478483e+04
4.424424424424424797e+04,4.994866542903055961e+04,3.453098683488312872e+02,4.950740667402237887e+05,4.180648138326971264e+01,7.790386112982690975e+04
4.434434434434434661e+04,4.994866503559516423e+04,3.453132924290585493e+02,4.953977847288793419e+05,4.181607684361330257e+01,7.801726144925244444e+04
4.444444444444444525e+04,4.994866464961689053e+04,3.453166516253995155e+02,4.957200689580442267e+05,4.182562361678915153e+01,7.813031441740794980e+04
4.454454454454455117e+04,4.994866427095583640e+04,3.453199471546574273e+02,4.960409258876608219e+05,4.183512199974681778e+01,7.824302090721724380e+04
4.464464464464464982e+04,4.994866389946176059e+04,3.453231803228718491e+02,4.963603619499393390e+05,4.184457229493994390e+01,7.835538178247731412e+04
4.474474474474474846e+04,4.994866353500562400e+04,3.453263522527994951e+02,4.966783835410010070e+05,4.185397479095279039e+01,7.846739791876729578e+04
4.484484484484484710e+04,4.994866317745573906e+04,3.453294640897019576e+02,4.969949970271885977e+05,4.186332977712977765e+01,7.857907018765948305e+04
4.494494494494494575e+04,4.994866282668266649e+04,3.453325169594684212e+02,4.973102087437822483e+05,4.187263754059834753e+01,7.869039945993230504e+04
4.504504504504505167e+04,4.994866248255993560e+04,3.453355119622044640e+02,4.976240249948031269e+05,4.188189836581329217e+01,7.880138660606231133e+04
4.514514514514515031e+04,4.994866214496402972e+04,3.453384501722325126e+02,4.979364520530129084e+05,4.189111253455669015e+01,7.891203249622401199e+04
4.524524524524524895e+04,4.994866181375994347e+04,3.453413327634414713e+02,4.982474961949573481e+05,4.190028033424344756e+01,7.902233799293485936e+04
4.534534534534534760e+04,4.994866148882567359e+04,3.453441607969198230e+02,4.985571636415962130e+05,4.190940204385015022e+01,7.913230396351621312e+04
4.544544544544544624e+04,4.994866117004944681e+04,3.453469352451016903e+02,4.988654605650539161e+05,4.191847793551496437e+01,7.924193127867660951e+04
4.554554554554555216e+04,4.994866085731614294e+04,3.453496571094601109e+02,4.991723931215218618e+05,4.192750828233581473e+01,7.935122080560578615e+04
4.564564564564565080e+04,4.994866055051329022e+04,3.453523273683007346e+02,4.994779674366633990e+05,4.193649335491124219e+01,7.946017341103803483e+04
4.574574574574574945e+04,4.994866024953109445e+04,3.453549469767616529e+02,4.997821896056142286e+05,4.194543342134046071e+01,7.956878996125221602e+04
4.584584584584584809e+04,4.994865995425442088e+04,3.453575169361942585e+02,5.000850657199622947e+05,4.195432875190753919e+01,7.967707131844200194e+04
4.594594594594594673e+04,4.994865966456289607e+04,3.453600382933744299e+02,5.003866018674410880e+05,4.196317961902817473e+01,7.978501834075718943e+04
4.604604604604605265e+04,4.994865938036219450e+04,3.453625118691359717e+02,5.006868040264029987e+05,4.197198627892839085e+01,7.989263189650046115e+04
4.614614614614615130e+04,4.994865910154947778e+04,3.453649385581095430e+02,5.009856781823789352e+05,4.198074899188134879e+01,7.999991284844625625e+04
4.624624624624624994e+04,4.994865882802423585e+04,3.453673192346074075e+02,5.012832302914801985e+05,4.198946801585324806e+01,8.010686205876452732e+04
4.634634634634634858e+04,4.994865855968830147e+04,3.453696547526238305e+02,5.015794662803979591e+05,4.199814360650329093e+01,8.021348038902071130e+04
4.644644644644644723e+04,4.994865829644821497e+04,3.453719459253469495e+02,5.018743920373470173e+05,4.200677601575345221e+01,8.031976870123141271e+04
4.654654654654655315e+04,4.994865803817959386e+04,3.453741938343133029e+02,5.021680135487288935e+05,4.201536551337013492e+01,8.042572784193485859e+04
4.664664664664665179e+04,4.994865778480753943e+04,3.453763991315071280e+02,5.024603365906207473e+05,4.202391233824466354e+01,8.053135867815098027e+04
4.674674674674675043e+04,4.994865753623958153e+04,3.453785626212986699e+02,5.027513669860249502e+05,4.203241673901763420e+01,8.063666206739642075e+04
4.684684684684684908e+04,4.994865729238551285e+04,3.453806850885522408e+02,5.030411105288830004e+05,4.204087896207933284e+01,8.074163886654148519e+04
4.694694694694694772e+04,4.994865705315731611e+04,3.453827672990195197e+02,5.033295729842494475e+05,4.204929925159722615e+01,8.084628993178985547e+04
