t,S_a,I_a,S_h,I_h,R_h
1.931931931931932195e+04,4.999992860813560401e+04,6.797345828319371064e-01,3.998251648554089479e+05,1.211699552291044979e+00,6.583244254046755486e+03
1.941941941941942059e+04,4.999993032125159516e+04,6.634135004994465845e-01,4.012392838020625641e+05,1.187471500917999467e+00,6.569512315907415541e+03
1.951951951951951924e+04,4.999993199322996225e+04,6.474848258892758057e-01,4.026483030904072220e+05,1.163674958531288661e+00,6.555594130640107323e+03
1.961961961961962152e+04,4.999993362505999539e+04,6.319390991015607639e-01,4.040522350629942957e+05,1.140304481149008398e+00,6.541494709292208427e+03
1.971971971971972016e+04,4.999993521770703956e+04,6.167670906338562631e-01,4.054510921098646941e+05,1.117354578810537902e+00,6.527218989299964051e+03
1.981981981981982244e+04,4.999993677211328759e+04,6.019597931400237911e-01,4.068448866710683214e+05,1.094819737862746889e+00,6.512771833247224095e+03
1.991991991991992109e+04,4.999993828919807129e+04,5.875084188818383568e-01,4.082336312347380444e+05,1.072694413631448018e+00,6.498158030126172889e+03
2.002002002002001973e+04,4.999993976985872723e+04,5.734043913945697790e-01,4.096173383393812110e+05,1.050973048567256374e+00,6.483382294228347746e+03
2.012012012012012201e+04,4.999994121497082233e+04,5.596393430189481322e-01,4.109960205718239886e+05,1.029650117213777305e+00,6.468449266447752052e+03
2.022022022022022065e+04,4.999994262538891780e+04,5.462051078937161241e-01,4.123696905687836697e+05,1.008720059981131012e+00,6.453363513619514379e+03
2.032032032032032294e+04,4.999994400194691116e+04,5.330937181695687421e-01,4.137383610158174997e+05,9.881772528907566411e-01,6.438129529305077085e+03
2.042042042042042158e+04,4.999994534545867646e+04,5.202973984884616820e-01,4.151020446475907229e+05,9.680161467545921328e-01,6.422751733747888466e+03
2.052052052052052022e+04,4.999994665671846451e+04,5.078085613987978197e-01,4.164607542475505616e+05,9.482311793808028133e-01,6.407234474283918644e+03
2.062062062062062250e+04,4.999994793650136126e+04,4.956198031581200980e-01,4.178145026475818013e+05,9.288167954829391615e-01,6.391582025687645910e+03
2.072072072072072115e+04,4.999994918556378980e+04,4.837238992247633318e-01,4.191633027275578352e+05,9.097674512502609279e-01,6.375798590601579235e+03
2.082082082082082343e+04,4.999995040464395424e+04,4.721137995715005697e-01,4.205071674148267484e+05,8.910776271118759917e-01,6.359888300007935868e+03
2.092092092092092207e+04,4.999995159446239268e+04,4.607826234362444318e-01,4.218461096835375065e+05,8.727418266107267453e-01,6.343855213825844658e+03
2.102102102102102072e+04,4.999995275572210085e+04,4.497236582654359771e-01,4.231801425544653321e+05,8.547545735475177153e-01,6.327703321058975234e+03
2.112112112112112300e+04,4.999995388910924521e+04,4.389303528154009926e-01,4.245092790940282284e+05,8.371104096836424757e-01,6.311436540644404886e+03
2.122122122122122164e+04,4.999995499529351218e+04,4.283963134474296219e-01,4.258335324135065312e+05,8.198039360764098893e-01,6.295058722034356833e+03
2.132132132132132392e+04,4.999995607492835552e+04,4.181153022373716444e-01,4.271529156686369679e+05,8.028297591930433352e-01,6.278573645543887324e+03
2.142142142142142256e+04,4.999995712865154201e+04,4.080812314639057914e-01,4.284674420585772605e+05,7.861825198940738391e-01,6.261985023163779260e+03
2.152152152152152485e+04,4.999995815708553710e+04,3.982881596874883190e-01,4.297771248249846976e+05,7.698569451878798375e-01,6.245296499239267177e+03
2.162162162162162349e+04,4.999995916083791235e+04,3.887302884264300373e-01,4.310819772510448238e+05,7.538477551883143724e-01,6.228511651231143333e+03
2.172172172172172213e+04,4.999996014050140366e+04,3.794019608915338293e-01,4.323820126611954765e+05,7.381497263644065665e-01,6.211633989899735752e+03
2.182182182182182441e+04,4.999996109665463155e+04,3.702976556756567006e-01,4.336772444194838754e+05,7.227576809578007966e-01,6.194666960545353504e+03
2.192192192192192306e+04,4.999996202986227581e+04,3.614119844267952852e-01,4.349676859288710402e+05,7.076664780798972432e-01,6.177613943532251142e+03
2.202202202202202534e+04,4.999996294067565032e+04,3.527396869137860991e-01,4.362533506296576816e+05,6.928710434391970319e-01,6.160478255417113360e+03
2.212212212212212398e+04,4.999996382963227370e+04,3.442756349552120176e-01,4.375342520006574341e+05,6.783663459125399697e-01,6.143263148096875739e+03
2.222222222222222263e+04,4.999996469725727366e+04,3.360148185845962532e-01,4.388104035547406529e+05,6.641474079636681127e-01,6.125971812045007027e+03
2.232232232232232491e+04,4.999996554406270297e+04,3.279523532248776463e-01,4.400818188410529983e+05,6.502093016821975935e-01,6.108607374696348415e+03
2.242242242242242355e+04,4.999996637054847815e+04,3.200834701978538255e-01,4.413485114418743760e+05,6.365471495453058903e-01,6.091172902723747939e+03
2.252252252252252583e+04,4.999996717720277957e+04,3.124035129932963284e-01,4.426104949710122892e+05,6.231561353535697290e-01,6.073671403172753344e+03
2.262262262262262448e+04,4.999996796450144029e+04,3.049079433372939851e-01,4.438677830760625075e+05,6.100314940261307717e-01,6.056105821843389094e+03
2.272272272272272312e+04,4.999996873290948133e+04,2.975923262104503975e-01,4.451203894326690352e+05,5.971685202829480899e-01,6.038479047394460395e+03
2.282282282282282540e+04,4.999996948288033309e+04,2.904523372874410758e-01,4.463683277472186601e+05,5.845625640528275824e-01,6.020793909407137107e+03
2.292292292292292404e+04,4.999997021485662844e+04,2.834837556321805341e-01,4.476116117539694533e+05,5.722090332732526763e-01,6.003053180433842499e+03
2.302302302302302633e+04,4.999997092927062477e+04,2.766824592985776543e-01,4.488502552129222895e+05,5.601033954531337011e-01,5.985259577493500728e+03
2.312312312312312497e+04,4.999997162654365093e+04,2.700444308654578185e-01,4.500842719122835551e+05,5.482411755568508127e-01,5.967415760331863567e+03
2.322322322322322361e+04,4.999997230708744610e+04,2.635657446122745551e-01,4.513136756626564893e+05,5.366179591126849502e-01,5.949524335523192349e+03
2.332332332332332589e+04,4.999997297130365769e+04,2.572425710577503355e-01,4.525384802989201853e+05,5.252293898077682321e-01,5.931587855140626743e+03
2.342342342342342454e+04,4.999997361958414695e+04,2.510711742780860067e-01,4.537586996790923295e+05,5.140711707624445737e-01,5.913608817559873387e+03
2.352352352352352682e+04,4.999997425231108355e+04,2.450479109400658384e-01,4.549743476836569607e+05,5.031390669570521279e-01,5.895589667921507498e+03
2.362362362362362546e+04,4.999997486985795695e+04,2.391692207120021396e-01,4.561854382107235724e+05,4.924289092399137258e-01,5.877532801527224365e+03
2.372372372372372411e+04,4.999997547258920531e+04,2.334316294045630513e-01,4.573919851780346362e+05,4.819365866399492049e-01,5.859440562456916268e+03
2.382382382382382639e+04,4.999997606086015730e+04,2.278317501711245030e-01,4.585940025223385310e+05,4.716580329117815440e-01,5.841315243988917246e+03
2.392392392392392503e+04,4.999997663501850911e+04,2.223662688647474461e-01,4.597915041935038753e+05,4.615892519996593335e-01,5.823159092747104296e+03
2.402402402402402731e+04,4.999997719540276012e+04,2.170319591760567490e-01,4.609845041604408179e+05,4.517263082090425264e-01,5.804974304539688092e+03
2.412412412412412596e+04,4.999997774234369717e+04,2.118256683356106729e-01,4.621730164048234001e+05,4.420653231292437924e-01,5.786763028771626523e+03
2.422422422422422460e+04,4.999997827616411814e+04,2.067443199613497873e-01,4.633570549219342065e+05,4.326024773709017945e-01,5.768527367852269890e+03
2.432432432432432688e+04,4.999997879717875912e+04,2.017849146194859999e-01,4.645366337205927121e+05,4.233340115706443196e-01,5.750269377246742806e+03
2.442442442442442552e+04,4.999997930569494929e+04,1.969445235235889324e-01,4.657117668203018839e+05,4.142562266359612333e-01,5.731991067482032122e+03
2.452452452452452781e+04,4.999997980201264727e+04,1.922202883289036990e-01,4.668824682502982323e+05,4.053654865457574918e-01,5.713694404802627105e+03
2.462462462462462645e+04,4.999998028642445570e+04,1.876094207236607969e-01,4.680487520497675869e+05,3.966582145494137457e-01,5.695381311037544037e+03
2.472472472472472509e+04,4.999998075921610143e+04,1.831091981421654469e-01,4.692106322649699287e+05,3.881308761449733247e-01,5.677053665641164116e+03
2.482482482482482737e+04,4.999998122066645010e+04,1.787169634955475261e-01,4.703681229492102284e+05,3.797799987434143376e-01,5.658713305685120758e+03
2.492492492492492602e+04,4.999998167104762979e+04,1.744301238473222881e-01,4.715212381616795901e+05,3.716021780700724531e-01,5.640362026700726346e+03
2.502502502502502830e+04,4.999998211062532937e+04,1.702461478239910564e-01,4.726699919660651358e+05,3.635940664177865211e-01,5.622001583652573572e+03
2.512512512512512694e+04,4.999998253965881304e+04,1.661625652701792522e-01,4.738143984300754382e+05,3.557523644669779994e-01,5.603633691301843101e+03
2.522522522522522559e+04,4.999998295840109495e+04,1.621769656781378022e-01,4.749544716243901639e+05,3.480738271104455439e-01,5.585260024948835053e+03
2.532532532532532787e+04,4.999998336709915020e+04,1.582869961161718630e-01,4.760902256213778746e+05,3.405552657086053925e-01,5.566882221335829854e+03
2.542542542542542651e+04,4.999998376599397307e+04,1.544903608278357654e-01,4.772216744945719838e+05,3.331935400685246962e-01,5.548501879046641079e+03
2.552552552552552879e+04,4.999998415532078798e+04,1.507848189736605837e-01,4.783488323173472309e+05,3.259855666366107130e-01,5.530120559431348738e+03
2.562562562562562744e+04,4.999998453530915140e+04,1.471681837130713322e-01,4.794717131620749715e+05,3.189283246932072546e-01,5.511739787227301349e+03
2.572572572572572608e+04,4.999998490618313372e+04,1.436383207214702862e-01,4.805903310992085026e+05,3.120188407873196179e-01,5.493361051208170466e+03
2.582582582582582836e+04,4.999998526816139929e+04,1.401931469943013542e-01,4.817047001962700160e+05,3.052541965116123968e-01,5.474985804927981917e+03
2.592592592592592700e+04,4.999998562145741016e+04,1.368306292825089698e-01,4.828148345169093227e+05,2.986315277165425552e-01,5.456615467379566326e+03
2.602602602602602929e+04,4.999998596627946245e+04,1.335487835746459184e-01,4.839207481202922063e+05,2.921479972242815304e-01,5.438251423495115887e+03
2.612612612612612793e+04,4.999998630283089733e+04,1.303456730964436538e-01,4.850224550598369678e+05,2.858008242323160086e-01,5.419895025003969749e+03
2.622622622622622657e+04,4.999998663131013745e+04,1.272194079659473842e-01,4.861199693827648880e+05,2.795873082715362168e-01,5.401547590790034519e+03
2.632632632632632885e+04,4.999998695191083971e+04,1.241681436416869344e-01,4.872133051290358999e+05,2.735047826162925744e-01,5.383210407675162969e+03
2.642642642642642750e+04,4.999998726482203347e+04,1.211900799745607438e-01,4.883024763305923552e+05,2.675506059825523142e-01,5.364884730987423609e+03
2.652652652652652978e+04,4.999998757022817881e+04,1.182834600129780561e-01,4.893874970104761305e+05,2.617222022111032054e-01,5.346571785183489737e+03
2.662662662662662842e+04,4.999998786830934841e+04,1.154465689946546775e-01,4.904683811820466653e+05,2.560170511535661553e-01,5.328272764434385863e+03
2.672672672672672707e+04,4.999998815924124938e+04,1.126777333436116552e-01,4.915451428482045885e+05,2.504326730055178585e-01,5.309988833212077225e+03
2.682682682682682935e+04,4.999998844319541240e+04,1.099753196799488075e-01,4.926177960006212816e+05,2.449666266045801566e-01,5.291721126864585131e+03
2.692692692692692799e+04,4.999998872033922817e+04,1.073377338899902667e-01,4.936863546190036577e+05,2.396165035965202306e-01,5.273470752171429012e+03
2.702702702702703027e+04,4.999998899083607103e+04,1.047634201530838749e-01,4.947508326703380444e+05,2.343799652109535836e-01,5.255238787889560626e+03
2.712712712712712892e+04,4.999998925484540814e+04,1.022508600152542274e-01,4.958112441081575234e+05,2.292547194273183153e-01,5.237026285317179827e+03
2.722722722722722756e+04,4.999998951252285769e+04,9.979857149293402951e-02,4.968676028718335438e+05,2.242384916090822133e-01,5.218834268847890598e+03
2.732732732732732984e+04,4.999998976402031258e+04,9.740510818668725312e-02,4.979199228858707938e+05,2.193290538034237402e-01,5.200663736488623726e+03
2.742742742742742848e+04,4.999999000948603498e+04,9.506905844087785995e-02,4.989682180592334480e+05,2.145242400599546850e-01,5.182515660367263990e+03
2.752752752752753076e+04,4.999999024906470731e+04,9.278904450591872466e-02,5.000125022846727516e+05,2.098219239192515295e-01,5.164390987260337170e+03
2.762762762762762941e+04,4.999999048289754865e+04,9.056372172006248167e-02,5.010527894380702637e+05,2.052199853436976751e-01,5.146290639117555656e+03
2.772772772772772805e+04,4.999999071112239471e+04,8.839177771379491677e-02,5.020890933777950122e+05,2.007163743018902935e-01,5.128215513523465233e+03
2.782782782782783033e+04,4.999999093387377070e+04,8.627193162756950640e-02,5.031214279440705432e+05,1.963090824355037955e-01,5.110166484204755761e+03
2.792792792792792898e+04,4.999999115128295671e+04,8.420293335928964729e-02,5.041498069583633333e+05,1.919961369615033331e-01,5.092144401512194236e+03
2.802802802802803126e+04,4.999999136347810418e+04,8.218356282334712826e-02,5.051742442227813299e+05,1.877755648021894874e-01,5.074150092913801927e+03
2.812812812812812990e+04,4.999999157058429410e+04,8.021262920920368966e-02,5.061947535194687080e+05,1.836454822851321944e-01,5.056184363421659327e+03
2.822822822822822855e+04,4.999999177272358793e+04,7.828897028884214404e-02,5.072113486100407317e+05,1.796040356303097163e-01,5.038247996074451294e+03
2.832832832832833083e+04,4.999999197001512221e+04,7.641145177988725723e-02,5.082240432350617484e+05,1.756493760065448717e-01,5.020341752368012749e+03
2.842842842842842947e+04,4.999999216257517401e+04,7.457896665900802524e-02,5.092328511134860455e+05,1.717796975935552140e-01,5.002466372683544250e+03
2.852852852852853175e+04,4.999999235051724099e+04,7.279043446144636831e-02,5.102377859420747845e+05,1.679932688306755850e-01,4.984622576736165684e+03
2.862862862862863039e+04,4.999999253395207779e+04,7.104480064894910796e-02,5.112388613948870916e+05,1.642883457086878052e-01,4.966811064041563441e+03
2.872872872872872904e+04,4.999999271298780513e+04,6.934103599212163016e-02,5.122360911227709148e+05,1.606632314088206337e-01,4.949032514297572561e+03
2.882882882882883132e+04,4.999999288772993168e+04,6.767813595325007647e-02,5.132294887528554536e+05,1.571162718481000642e-01,4.931287587803913993e+03
2.892892892892892996e+04,4.999999305828144134e+04,6.605512009680510055e-02,5.142190678880664054e+05,1.536458366178453938e-01,4.913576925873794607e+03
2.902902902902903224e+04,4.999999322474285873e+04,6.447103153496132333e-02,5.152048421066742740e+05,1.502503381126494841e-01,4.895901151201429457e+03
2.912912912912913089e+04,4.999999338721226377e+04,6.292493642582920599e-02,5.161868249618829577e+05,1.469282066845328805e-01,4.878260868221111195e+03
2.922922922922922953e+04,4.999999354578542261e+04,6.141592331703747687e-02,5.171650299812892918e+05,1.436779026968196815e-01,4.860656663554013903e+03
2.932932932932933181e+04,4.999999370055577310e+04,5.994310259245121120e-02,5.181394706664268160e+05,1.404979318721449877e-01,4.843089106386618369e+03
2.942942942942943046e+04,4.999999385161453392e+04,5.850560593726101405e-02,5.191101604923331761e+05,1.373868208371069599e-01,4.825558748858265972e+03
2.952952952952953274e+04,4.999999399905073369e+04,5.710258583868250970e-02,5.200771129071527394e+05,1.343431240826037376e-01,4.808066126405653449e+03
2.962962962962963138e+04,4.999999414295125462e+04,5.573321524510163605e-02,5.210403413318458479e+05,1.313654259642114408e-01,4.790611758010000813e+03
2.972972972972973002e+04,4.999999428340086888e+04,5.439668712132630229e-02,5.219998591598330531e+05,1.284523386914067644e-01,4.773196146510368635e+03
2.982982982982983231e+04,4.999999442048237688e+04,5.309221348480993447e-02,5.229556797562111169e+05,1.256025048773896369e-01,4.755819779290867700e+03
2.992992992992993095e+04,4.999999455427653447e+04,5.181902541971470516e-02,5.239078164577698917e+05,1.228145921963343795e-01,4.738483128279166522e+03
3.003003003003003323e+04,4.999999468486218393e+04,5.057637258725598134e-02,5.248562825725943549e+05,1.200872954142104404e-01,4.721186650295373511e+03
3.013013013013013187e+04,4.999999481231628306e+04,4.936352236782595715e-02,5.258010913793770596e+05,1.174193353394266670e-01,4.703930787676697037e+03
3.023023023023023416e+04,4.999999493671404343e+04,4.817975888689147307e-02,5.267422561266600387e+05,1.148094570878247234e-01,4.686715968991201407e+03
3.033033033033033280e+04,4.999999505812867574e+04,4.702438529528104455e-02,5.276797900346326642e+05,1.122564331222876133e-01,4.669542607373155079e+03
3.043043043043043144e+04,4.999999517663173174e+04,4.589672042268049673e-02,5.286137062924780184e+05,1.097590601122187398e-01,4.652411102978886447e+03
3.053053053053053372e+04,4.999999529229311884e+04,4.479609904101849310e-02,5.295440180585812777e+05,1.073161591269493759e-01,4.635321842792771349e+03
3.063063063063063237e+04,4.999999540518078720e+04,4.372187422216137348e-02,5.304707384624070255e+05,1.049265770914622614e-01,4.618275198899374118e+03
3.073073073073073465e+04,4.999999551536150102e+04,4.267341051808980212e-02,5.313938805990951369e+05,1.025891798322511733e-01,4.601271533530060879e+03
3.083083083083083329e+04,4.999999562289989990e+04,4.165009271009963154e-02,5.323134575363830663e+05,1.003028622018526800e-01,4.584311192569151899e+03
3.093093093093093194e+04,4.999999572785960481e+04,4.065131526007155494e-02,5.332294823063161457e+05,9.806653534997843147e-02,4.567394513432537678e+03
3.103103103103103422e+04,4.999999583030228678e+04,3.967649115170084062e-02,5.341419679121644003e+05,9.587913748781839995e-02,4.550521818438953233e+03
3.113113113113113286e+04,4.999999593028832169e+04,3.872504564795926918e-02,5.350509273235908477e+05,9.373962601374959125e-02,4.533693419517301663e+03
3.123123123123123514e+04,4.999999602787673939e+04,3.779641707509216741e-02,5.359563734772562748e+05,9.164697851843008058e-02,4.516909617614135641e+03
3.133133133133133379e+04,4.999999612312488171e+04,3.689005960680632329e-02,5.368583192789577879e+05,8.960019694112267286e-02,4.500170700594322625e+03
3.143143143143143243e+04,4.999999621608908637e+04,3.600543700402813324e-02,5.377567775988824433e+05,8.759830082004708973e-02,4.483476948028375773e+03
3.153153153153153471e+04,4.999999630682393763e+04,3.514202975181882765e-02,5.386517612769858679e+05,8.564033346641412858e-02,4.466828625697741700e+03
3.163163163163163335e+04,4.999999639538282645e+04,3.429932961443760836e-02,5.395432831189360004e+05,8.372535567328220907e-02,4.450225989802960612e+03
3.173173173173173564e+04,4.999999648181800148e+04,3.347683949901739120e-02,5.404313558961137896e+05,8.185244128934709984e-02,4.433669287095205618e+03
3.183183183183183428e+04,4.999999656618038716e+04,3.267407453691504454e-02,5.413159923461778089e+05,8.002068733014407187e-02,4.417158753966873519e+03
3.193193193193193292e+04,4.999999664851983835e+04,3.189056045628723551e-02,5.421972051720393356e+05,7.822921282111247598e-02,4.400694617758093955e+03
3.203203203203203520e+04,4.999999672888483474e+04,3.112583567865855397e-02,5.430750070435228990e+05,7.647716693313409697e-02,4.384277095218788418e+03
3.213213213213213385e+04,4.999999680732268462e+04,3.037944998331570945e-02,5.439494105960918823e+05,7.476368815000146439e-02,4.367906393528480294e+03
3.223223223223223613e+04,4.999999688387956849e+04,2.965096394539373445e-02,5.448204284288116032e+05,7.308795198206635702e-02,4.351582710609914102e+03
3.233233233233233477e+04,4.999999695860056818e+04,2.893994830660306244e-02,5.456880731073461939e+05,7.144914668655354129e-02,4.335306235745345475e+03
3.243243243243243342e+04,4.999999703152978327e+04,2.824598355199082339e-02,5.465523571644823533e+05,6.984647693290929604e-02,4.319077149930803898e+03
3.253253253253253570e+04,4.999999710270996729e+04,2.756866280030175614e-02,5.474132930888431147e+05,6.827916810116756163e-02,4.302895623401295779e+03
3.263263263263263434e+04,4.999999717218321166e+04,2.690758539853521994e-02,5.482708933463429566e+05,6.674645533245296414e-02,4.286761821075751868e+03
3.273273273273273662e+04,4.999999723999051639e+04,2.626236116110221980e-02,5.491251703646022361e+05,6.524759049735844030e-02,4.270675898936977319e+03
3.283283283283283527e+04,4.999999730617182649e+04,2.563260988452224776e-02,5.499761365335379960e+05,6.378184247645431182e-02,4.254638004434696995e+03
3.293293293293293391e+04,4.999999737076628662e+04,2.501795907819576864e-02,5.508238042130360845e+05,6.234849300303457742e-02,4.238648278419499547e+03
3.303303303303303255e+04,4.999999743381211010e+04,2.441804502973679569e-02,5.516681857283000136e+05,6.094683652790387762e-02,4.222706854217092769e+03
3.313313313313313847e+04,4.999999749534609145e+04,2.383251766800263682e-02,5.525092933489243733e+05,5.957619624821249710e-02,4.206813853473281597e+03
3.323323323323323712e+04,4.999999755540447222e+04,2.326103199376024569e-02,5.533471393213135889e+05,5.823590040122136186e-02,4.190969393500778096e+03
3.333333333333333576e+04,4.999999761402268632e+04,2.270325091622174205e-02,5.541817358574459795e+05,5.692529112333203495e-02,4.175173584830632535e+03
3.343343343343343440e+04,4.999999767123522179e+04,2.215884605310438488e-02,5.550130951303474139e+05,5.564372518852826743e-02,4.159426530521543100e+03
3.353353353353353305e+04,4.999999772707567899e+04,2.162749766851634545e-02,5.558412292727116728e+05,5.439057478910060833e-02,4.143728326214735716e+03
3.363363363363363896e+04,4.999999778157733817e+04,2.110888913465603506e-02,5.566661504029690986e+05,5.316521677600377638e-02,4.128079064879932048e+03
3.373373373373373761e+04,4.999999783477227174e+04,2.060271519593877970e-02,5.574878705839822069e+05,5.196704577880205400e-02,4.112478829709071761e+03
3.383383383383383625e+04,4.999999788669168629e+04,2.010867883539704803e-02,5.583064018406807445e+05,5.079547217177911300e-02,4.096927696829314300e+03
3.393393393393393490e+04,4.999999793736622814e+04,1.962648842696736867e-02,5.591217561661999207e+05,4.964991892044024607e-02,4.081425737729221510e+03
3.403403403403403354e+04,4.999999798682553956e+04,1.915586191051402501e-02,5.599339455083465436e+05,4.852982315128307605e-02,4.065973015689168733e+03
3.413413413413413946e+04,4.999999803509885533e+04,1.869652103233495483e-02,5.607429817886346718e+05,4.743462910403227484e-02,4.050569590725438502e+03
3.423423423423423810e+04,4.999999808221453713e+04,1.824819601924970724e-02,5.615488768857676769e+05,4.636379591511404635e-02,4.035215515571512697e+03
3.433433433433433675e+04,4.999999812820039369e+04,1.781062205180813235e-02,5.623516426466269186e+05,4.531679075626465769e-02,4.019910838713255089e+03
3.443443443443443539e+04,4.999999817308352067e+04,1.738354129824569438e-02,5.631512908787759952e+05,4.429309367383581220e-02,4.004655602636290951e+03
3.453453453453453403e+04,4.999999821689039527e+04,1.696670189319835625e-02,5.639478333538589068e+05,4.329219504430755622e-02,3.989449844706339718e+03
3.463463463463463995e+04,4.999999825964683259e+04,1.655985814957601499e-02,5.647412818062622100e+05,4.231359648178528721e-02,3.974293596991679806e+03
3.473473473473473859e+04,4.999999830137802201e+04,1.616277027070769923e-02,5.655316479321155930e+05,4.135681054625722775e-02,3.959186886510121894e+03
3.483483483483483724e+04,4.999999834210854169e+04,1.577520442991991317e-02,5.663189433913850226e+05,4.042136013475153972e-02,3.944129735164396152e+03
3.493493493493493588e+04,4.999999838186240959e+04,1.539693206431657496e-02,5.671031798056429252e+05,3.950677802353834422e-02,3.929122160361147053e+03
3.503503503503503453e+04,4.999999842066300334e+04,1.502773069311757852e-02,5.678843687598219840e+05,3.861260787145732315e-02,3.914164174291757263e+03
3.513513513513514044e+04,4.999999845853322768e+04,1.466738238585977086e-02,5.686625218013586709e+05,3.773840198092651838e-02,3.899255785282734905e+03
3.523523523523523909e+04,4.999999849549533974e+04,1.431567535986801205e-02,5.694376504403627478e+05,3.688372356125098339e-02,3.884396996387446961e+03
3.533533533533533773e+04,4.999999853157116013e+04,1.397240183772528559e-02,5.702097661498633679e+05,3.604814305112239575e-02,3.869587807281880941e+03
3.543543543543543637e+04,4.999999856678190554e+04,1.363736011050239484e-02,5.709788803654224612e+05,3.523124213558789103e-02,3.854828212436412741e+03
3.553553553553553502e+04,4.999999860114837065e+04,1.331035216092244650e-02,5.717450044853073778e+05,3.443260979521470255e-02,3.840118203230499148e+03
3.563563563563564094e+04,4.999999863469074626e+04,1.299118586859797711e-02,5.725081498705558479e+05,3.365184538768932476e-02,3.825457765985363494e+03
3.573573573573573958e+04,4.999999866742877930e+04,1.267967337702395787e-02,5.732683278447940247e+05,3.288855652209731611e-02,3.810846883427622288e+03
3.583583583583583822e+04,4.999999869938175834e+04,1.237563102180338007e-02,5.740255496940909652e+05,3.214235903938739841e-02,3.796285534762266707e+03
3.593593593593593687e+04,4.999999873056852812e+04,1.207887956707950905e-02,5.747798266674493207e+05,3.141287681726947362e-02,3.781773695436408161e+03
3.603603603603603551e+04,4.999999876100744586e+04,1.178924423089197475e-02,5.755311699763465440e+05,3.069974176496243629e-02,3.767311337145564266e+03
3.613613613613614143e+04,4.999999879071644682e+04,1.150655453559185949e-02,5.762795907948293025e+05,3.000259347992080203e-02,3.752898427962593360e+03
3.623623623623624007e+04,4.999999881971308787e+04,1.123064326997047328e-02,5.770251002596624894e+05,2.932107820497499226e-02,3.738534933250272388e+03
3.633633633633633872e+04,4.999999884801442386e+04,1.096134813171899258e-02,5.777677094702862669e+05,2.865485176883876550e-02,3.724220814219630938e+03
3.643643643643643736e+04,4.999999887563713128e+04,1.069851049113997206e-02,5.785074294887601864e+05,2.800357689345596077e-02,3.709956029022816438e+03
3.653653653653653600e+04,4.999999890259752283e+04,1.044197513223129280e-02,5.792442713397478219e+05,2.736692263842621653e-02,3.695740532984460515e+03
3.663663663663664192e+04,4.999999892891144555e+04,1.019159114808783524e-02,5.799782460108284140e+05,2.674456659219372895e-02,3.681574277824236106e+03
3.673673673673674057e+04,4.999999895459441905e+04,9.947211012981217737e-03,5.807093644521289971e+05,2.613619288805125312e-02,3.667457212464618806e+03
3.683683683683683921e+04,4.999999897966154822e+04,9.708690825616992162e-03,5.814376375765284756e+05,2.554149273748863164e-02,3.653389282827532497e+03
3.693693693693693785e+04,4.999999900412761781e+04,9.475890013652668240e-03,5.821630762598370202e+05,2.496016311781414782e-02,3.639370432112269100e+03
3.703703703703703650e+04,4.999999902800702694e+04,9.248671553610973012e-03,5.828856913405100349e+05,2.439190851959452400e-02,3.625400600580936043e+03
3.713713713713714242e+04,4.999999905131383275e+04,9.026901643767041780e-03,5.836054936198892538e+05,2.383643954972331294e-02,3.611479725868411151e+03
3.723723723723724106e+04,4.999999907406176499e+04,8.810449587918744649e-03,5.843224938622675836e+05,2.329347310032523280e-02,3.597607743091026805e+03
3.733733733733733970e+04,4.999999909626422595e+04,8.599187895776565227e-03,5.850367027946902672e+05,2.276273207843200475e-02,3.583784584747472309e+03
3.743743743743743835e+04,4.999999911793430510e+04,8.392992045374225371e-03,5.857481311071474338e+05,2.224394533082587472e-02,3.570010180943632349e+03
3.753753753753753699e+04,4.999999913908474991e+04,8.191740710961787145e-03,5.864567894528040197e+05,2.173684760995870172e-02,3.556284459195717318e+03
3.763763763763764291e+04,4.999999915972802410e+04,7.995315257921579294e-03,5.871626884476622799e+05,2.124117920169674156e-02,3.542607344875882063e+03
3.773773773773774155e+04,4.999999917987631488e+04,7.803599829093794092e-03,5.878658386707416503e+05,2.075668585832820753e-02,3.528978761142005169e+03
3.783783783783784020e+04,4.999999919954148208e+04,7.616481469164125551e-03,5.885662506642646622e+05,2.028311958367468720e-02,3.515398628834304418e+03
3.793793793793793884e+04,4.999999921873509447e+04,7.433850134901024906e-03,5.892639349337491440e+05,1.982023913166668441e-02,3.501866866471519643e+03
3.803803803803803748e+04,4.999999923746847344e+04,7.255598040072750929e-03,5.899589019476359244e+05,1.936780677709650303e-02,3.488383390827199946e+03
3.813813813813814340e+04,4.999999925575267116e+04,7.081620072691954294e-03,5.906511621376745170e+05,1.892559086512708363e-02,3.474948116570984439e+03
3.823823823823824205e+04,4.999999927359843423e+04,6.911813962449117089e-03,5.913407258992333664e+05,1.849336114090835426e-02,3.461560956132113915e+03
3.833833833833834069e+04,4.999999929101629095e+04,6.746079557323028317e-03,5.920276035907010082e+05,1.807089547081085212e-02,3.448221820327532441e+03
3.843843843843843933e+04,4.999999930801650044e+04,6.584319188854473662e-03,5.927118055339546409e+05,1.765797515893653691e-02,3.434930618053704620e+03
3.853853853853853798e+04,4.999999932460906712e+04,6.426437594423462830e-03,5.933933420144565171e+05,1.725438821779605100e-02,3.421687256354469355e+03
3.863863863863864390e+04,4.999999934080377716e+04,6.272341821724274416e-03,5.940722232812502189e+05,1.685992840514803290e-02,3.408491640510812431e+03
